0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
16 0.00194346 -0.00859616 0.00859616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00186912 -0.00856895 0.00856896 0.00194346 -0.00859616 0.00859616 1.66951e-05 -1.94966e-05 0 0 0 0 0 0 0 0 -4.60477e-05 -3.48711e-05 1.66951e-05 -1.94966e-05 
32 0.0019341 -0.00368437 0.0036844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00187918 -0.00362944 0.00362944 0.0019341 -0.00368437 0.0036844 0.000266895 -0.000245174 0 0 0 0 0 0 0 0 0.000211662 -0.000186726 0.000266895 -0.000245174 
48 0.00101068 -0.00118355 0.00118356 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000999765 -0.00113054 0.00113054 0.00101068 -0.00118355 0.00118356 7.52897e-05 0.000189703 0 0 0 0 0 0 0 0 0.000122443 0.000214894 7.52897e-05 0.000189703 
64 0.00130562 -0.0022603 0.00226032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00123315 -0.00223094 0.00223094 0.00130562 -0.0022603 0.00226032 -1.6353e-05 1.85174e-05 0 0 0 0 0 0 0 0 1.85806e-05 -3.09214e-05 -1.6353e-05 1.85174e-05 
80 0.00110947 -0.00206189 0.0020619 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000991381 -0.00197898 0.00197898 0.00110947 -0.00206189 0.0020619 4.5418e-05 -0.000203549 0 0 0 0 0 0 0 0 -9.79136e-06 -0.000231141 4.5418e-05 -0.000203549 
96 0.00151678 -0.00208691 0.00208692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00142115 -0.00201021 0.00201021 0.00151678 -0.00208691 0.00208692 -0.000364544 0.000327 0 0 0 0 0 0 0 0 -0.000427787 0.000307249 -0.000364544 0.000327 
112 0.0024362 -0.00180947 0.00180948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00235481 -0.00170685 0.00170686 0.0024362 -0.00180947 0.00180948 -3.87076e-05 0.000319933 0 0 0 0 0 0 0 0 -5.23883e-05 0.000330727 -3.87076e-05 0.000319933 
128 0.00212034 -0.00115737 0.00115738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00206982 -0.00104967 0.00104967 0.00212034 -0.00115737 0.00115738 6.08694e-05 4.53669e-05 0 0 0 0 0 0 0 0 4.67159e-05 8.284e-05 6.08694e-05 4.53669e-05 
144 0.00235767 -0.00210999 0.00211001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00239394 -0.00203118 0.00203119 0.00235767 -0.00210999 0.00211001 -0.000393562 0.000290842 0 0 0 0 0 0 0 0 -0.000398888 0.000324309 -0.000393562 0.000290842 
160 0.0022701 -0.00205902 0.00205903 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00223359 -0.00192806 0.00192808 0.0022701 -0.00205902 0.00205903 -0.000105339 0.000339933 0 0 0 0 0 0 0 0 -0.000124393 0.00031958 -0.000105339 0.000339933 
176 0.00188477 -0.00170975 0.00170977 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00178828 -0.00164587 0.00164588 0.00188477 -0.00170975 0.00170977 0.000250529 0.000248556 0 0 0 0 0 0 0 0 0.000243705 0.000219914 0.000250529 0.000248556 
192 0.00225989 -0.00176859 0.00176858 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0021505 -0.00164495 0.00164496 0.00225989 -0.00176859 0.00176858 -0.000141504 0.00030961 0 0 0 0 0 0 0 0 -0.000136852 0.000284226 -0.000141504 0.00030961 
