 ## pure water -0.00076

1.1 -0.00029  1.2 -0.0020 1.3 -0.00088 1.5 -0.0037 1.4 -0.000805 1.6 -0.0069
2.1 -0.00034  2.2 -0.002 2.3 -0.0025 2.5 -0.0041 2.4 -0.00103 2.6 -0.0054
3.1 -0.00039  3.2 -0.002 3.3 -0.00278 3.5 -0.004324 3.4 -0.00135 3.6 -0.00461
4.1 -0.000435  4.2 -0.00068 4.3 -0.003 4.5 -0.00528 4.4 -0.000687 4.6 -0.004

5.1 -0.00056  5.2 -0.0017 5.3 -0.00417 5.5 -0.0066 5.4 -0.00134 5.6 -0.00823

