0 0 0 0 0 0 0 0 0 0 0
32 -1.10949e-06 -8.48332e-05 3.5941e-06 -4.19695e-05 -1.71479e-05 -3.3448e-06 -1.29864e-05 4.88724e-05 -4.60692e-06 7.5612e-05
64 7.8205e-06 1.06683e-05 2.83702e-05 -4.59157e-05 -4.46521e-06 -1.3689e-05 -7.4532e-06 7.20978e-05 3.51191e-06 0.000106391
96 1.93444e-05 1.88569e-05 3.24964e-05 -1.01635e-05 1.35167e-05 -7.6373e-06 7.28171e-06 7.01085e-05 5.70279e-06 0.000102311
128 1.9796e-07 -0.000131281 1.81308e-05 -3.53415e-05 -7.2715e-06 7.8381e-06 -2.35543e-06 1.09433e-05 3.71133e-07 1.62298e-05
160 -1.79317e-05 -0.00012852 1.8135e-06 -5.07295e-05 -2.22628e-05 -5.5967e-06 -1.65748e-05 -2.36423e-05 3.94763e-06 -3.74377e-05
192 -5.7171e-06 -4.33155e-05 3.49e-06 -2.2581e-05 -7.5556e-06 -2.0866e-05 -1.0496e-05 1.43945e-05 6.48243e-06 1.83512e-05
224 1.47322e-05 -4.60808e-05 2.82759e-05 -3.13316e-05 1.9629e-06 -6.8847e-06 5.707e-07 7.43282e-05 4.76985e-07 0.000111254
256 1.30609e-05 -3.8495e-05 4.20764e-05 -3.08377e-05 9.0746e-06 -2.87104e-05 -9.923e-07 7.22017e-05 -1.70142e-07 0.000108388
288 -5.164e-07 4.5279e-05 3.39331e-05 -3.01138e-05 5.49028e-06 -4.01757e-05 -7.1748e-06 2.75047e-05 -1.39309e-06 4.19534e-05
320 -5.11266e-06 -7.88e-07 2.64629e-05 -2.62495e-05 3.031e-06 -4.7106e-05 -1.01323e-05 1.60121e-05 6.98986e-06 2.05241e-05
352 -8.9104e-06 2.21167e-05 4.51134e-05 -5.72124e-05 -3.649e-07 -4.0096e-05 -9.7282e-06 -5.46822e-06 3.86659e-06 -1.01356e-05
384 9.61444e-06 0.000125856 5.05168e-05 -2.6564e-05 1.79908e-05 -4.52122e-05 1.59049e-06 4.33815e-05 1.81001e-06 6.41671e-05
416 -5.4691e-06 0.000114652 5.08516e-05 -5.78709e-05 4.90693e-06 -3.7492e-05 -6.4842e-06 -1.19697e-06 -1.81877e-07 -1.70392e-06
448 -2.65331e-05 0.000123064 2.15619e-05 -5.67979e-05 -1.14059e-05 -3.94505e-05 -1.93828e-05 -5.66235e-05 3.28869e-06 -8.65796e-05
480 -2.28733e-05 0.000180203 1.99081e-05 -4.1402e-05 -5.23635e-06 -5.60138e-05 -2.02942e-05 -3.37268e-05 9.84192e-06 -5.55112e-05
512 -2.3915e-06 0.000115525 4.91875e-05 -1.47018e-05 2.12918e-05 -6.7515e-05 -6.334e-06 1.42002e-05 4.39558e-06 1.91027e-05
544 2.01276e-05 2.44248e-05 6.0231e-05 -2.4249e-06 3.18288e-05 -3.5457e-05 1.07802e-05 5.94642e-05 7.09431e-06 8.56496e-05
576 2.37259e-05 2.4315e-05 5.35085e-05 -7.287e-06 2.60118e-05 -1.40438e-05 1.38369e-05 6.53425e-05 7.43245e-06 9.42977e-05
608 6.2501e-06 -4.59472e-05 2.8043e-05 -2.09023e-05 4.7169e-06 -1.6034e-05 -2.3431e-06 4.24126e-05 -4.67616e-07 6.38526e-05
640 1.01585e-06 -0.000121809 2.38076e-05 -4.99818e-05 -1.15431e-05 -5.229e-06 -1.186e-05 5.52015e-05 6.98682e-07 8.24532e-05
672 3.1443e-06 -1.4174e-05 3.9196e-05 -4.0966e-05 3.0748e-06 -8.521e-06 -3.355e-06 3.04956e-05 6.4244e-06 4.2532e-05
704 8.30302e-06 0.000139127 3.0839e-05 -2.42351e-05 8.078e-06 9.766e-06 5.48886e-06 2.01462e-05 9.74809e-06 2.53448e-05
736 2.62868e-05 0.00016609 5.07885e-05 -1.7587e-05 2.14064e-05 2.2971e-05 2.08535e-05 4.91524e-05 5.25052e-06 7.11035e-05
768 1.42927e-05 0.00019997 6.1199e-05 -4.484e-05 1.56411e-05 1.0445e-06 1.13107e-05 2.68427e-05 3.82769e-06 3.83498e-05
800 -1.07293e-05 0.000163349 5.6903e-05 -6.4301e-05 4.7584e-06 -2.16165e-05 -4.12e-06 -3.85426e-05 5.17756e-06 -6.04029e-05
832 -2.76084e-05 8.9786e-05 6.0921e-05 -7.778e-05 2.5774e-07 -4.4592e-05 -1.48517e-05 -8.1293e-05 -7.69619e-06 -0.000118091
864 -1.26553e-05 9.82299e-05 8.1076e-05 -8.4287e-05 8.3882e-06 -1.69149e-05 -1.3538e-06 -6.0215e-05 -8.37058e-06 -8.61368e-05
896 -2.78438e-05 0.000136278 7.7351e-05 -7.8795e-05 9.728e-06 -4.72409e-05 -9.7973e-06 -0.00010379 -1.0319e-05 -0.000150524
928 -3.27323e-05 0.00025953 5.8654e-05 -8.6499e-05 -2.534e-06 -1.8586e-05 -1.0093e-05 -0.000128007 -1.55416e-05 -0.00018424
960 -4.24109e-05 0.000370166 3.2728e-05 -7.0925e-05 -8.3593e-06 1.67144e-05 -3.1589e-06 -0.000207597 -2.86704e-05 -0.000297059
992 -5.49206e-05 0.000393349 3.7139e-05 -5.3723e-05 2.214e-06 4.67671e-05 1.34947e-05 -0.000342837 -3.1325e-05 -0.000498593
1024 -8.3472e-05 0.000282799 2.568e-05 -5.007e-05 -3.652e-06 6.18718e-05 1.3867e-05 -0.000493105 -4.24357e-05 -0.000718439
1056 -0.000126762 0.000220124 -1.2955e-05 -5.5982e-05 -2.8627e-05 8.52329e-05 3.1266e-06 -0.000673377 -6.10533e-05 -0.000979539
1088 -0.000147421 0.000315572 -2.1525e-05 -6.5061e-05 -3.6103e-05 0.000129648 1.2432e-05 -0.00082014 -6.77109e-05 -0.00119635
1120 -0.000157113 0.00038089 -7.47e-06 -8.4865e-05 -3.5875e-05 0.000179029 2.7583e-05 -0.000934379 -6.83077e-05 -0.00136741
1152 -0.000142718 0.000364341 2.8595e-05 -8.243e-05 -1.5102e-05 0.000222429 5.58332e-05 -0.000978286 -5.61853e-05 -0.00143934
1184 -9.92461e-05 0.000332468 7.1771e-05 -7.2365e-05 1.31916e-05 0.000288106 9.59638e-05 -0.000920754 -3.92382e-05 -0.00136151
1216 -8.75587e-05 0.000362647 7.9889e-05 -7.7803e-05 1.55741e-05 0.000299421 0.00010066 -0.000879645 -1.55897e-05 -0.00131167
1248 -7.9843e-05 0.00037161 8.0452e-05 -9.766e-05 7.5976e-06 0.000314371 9.75964e-05 -0.000826561 2.38253e-05 -0.00125175
1280 -7.658e-05 0.00032009 5.3756e-05 -0.000119889 -1.76948e-05 0.000263594 6.4646e-05 -0.000670909 5.39851e-05 -0.00103336
1312 -6.8846e-05 0.000321314 4.9457e-05 -0.000134939 -2.6925e-05 0.00010948 1.2445e-05 -0.000410943 4.77184e-05 -0.000640274
1344 -9.2168e-05 0.00028177 1.7903e-05 -0.000143792 -4.9111e-05 -6.062e-05 -5.416e-05 -0.000252123 1.38726e-05 -0.00038512
1376 -0.000156733 0.000122835 -7.9004e-05 -0.00015361 -0.000110014 -0.00021539 -0.00014161 -0.000220429 -5.05755e-05 -0.000305356
1408 -0.0002685 -1.2164e-05 -0.0001827 -0.00022195 -0.00020018 -0.00034576 -0.00024339 -0.000374178 -0.000143653 -0.00048944
1440 -0.00038532 -1.8786e-05 -0.00026996 -0.00026998 -0.00027027 -0.00046511 -0.00032775 -0.000627566 -0.000221836 -0.000830431
1472 -0.00050272 -0.000119211 -0.00034635 -0.00030564 -0.00033013 -0.00051584 -0.00038465 -0.000999541 -0.000287736 -0.00135544
1504 -0.00061329 -0.0001652 -0.00042891 -0.00033522 -0.00038996 -0.00049048 -0.00041901 -0.0014309 -0.000320699 -0.001986
1536 -0.00067064 -0.00019735 -0.00045517 -0.00036226 -0.00041705 -0.0004232 -0.00041666 -0.00173948 -0.000331718 -0.00244335
1568 -0.00069683 -0.000313001 -0.00043553 -0.00039912 -0.00042371 -0.0003724 -0.00040533 -0.00192355 -0.000294678 -0.00273799
1600 -0.00069248 -0.00033618 -0.000378228 -0.00041151 -0.00039734 -0.00033755 -0.000377 -0.00202011 -0.000246692 -0.00290682
1632 -0.0006122 -0.000355123 -0.000291858 -0.00041856 -0.000353 -0.00024814 -0.00031881 -0.0018469 -0.000171594 -0.00268455
1664 -0.000516504 -0.000349174 -0.000202295 -0.00037667 -0.00028517 -0.00019843 -0.00025658 -0.00161035 -9.29657e-05 -0.00236905
1696 -0.000432478 -0.000387552 -0.000128808 -0.00035799 -0.000236592 -0.00017643 -0.00021654 -0.00134126 -1.80168e-05 -0.00200288
1728 -0.000346633 -0.000386284 -7.9176e-05 -0.00030341 -0.000185213 -0.00016413 -0.000177764 -0.0010573 2.0702e-05 -0.00159631
1760 -0.000297083 -0.000426776 -7.109e-05 -0.0002868 -0.000174096 -0.00018438 -0.000176885 -0.000802936 3.47521e-05 -0.00122178
1792 -0.000266759 -0.000358075 -8.8436e-05 -0.000269174 -0.000174722 -0.00019269 -0.00017949 -0.00063401 3.61717e-05 -0.000969102
1824 -0.000235577 -0.000229387 -9.7983e-05 -0.000217251 -0.000155749 -0.00023437 -0.000178443 -0.000476028 4.26066e-05 -0.000735346
1856 -0.000243051 -0.000159532 -0.000124245 -0.000191731 -0.000158797 -0.00025224 -0.000187464 -0.000476963 3.27526e-05 -0.000731821
1888 -0.000231586 -0.000206563 -0.00013594 -0.000141387 -0.000144327 -0.0002502 -0.000177056 -0.000461085 2.25331e-05 -0.000702893
1920 -0.000218877 -0.000122563 -0.000134524 -0.000127079 -0.000136274 -0.00023018 -0.000165402 -0.000443927 1.66863e-05 -0.000674234
1952 -0.000206241 -0.000112923 -0.000135079 -0.000111139 -0.000129069 -0.000225 -0.00015939 -0.000403407 2.49201e-05 -0.00061757
1984 -0.000201338 -0.000132486 -0.000155598 -9.1416e-05 -0.000131418 -0.00023846 -0.000165068 -0.000353975 2.59078e-05 -0.000543916
2016 -0.000184323 -0.000113016 -0.000162264 -7.3957e-05 -0.000127399 -0.00024732 -0.000163874 -0.000270381 2.77697e-05 -0.000419456
2048 -0.000165109 -0.000227974 -0.000138269 -6.3925e-05 -0.000112467 -0.000247591 -0.000153077 -0.000215741 2.15812e-05 -0.000334402
2080 -0.00014899 -0.000209655 -0.000114158 -7.4344e-05 -0.000103426 -0.000226077 -0.00014073 -0.000183753 2.15097e-05 -0.000286383
2112 -0.000128763 -0.000103062 -9.777e-05 -7.1709e-05 -9.1415e-05 -0.000212518 -0.000128611 -0.000129405 1.57926e-05 -0.000202003
2144 -0.000128276 -7.0751e-05 -0.000102675 -5.9102e-05 -8.8077e-05 -0.000191536 -0.000119234 -0.000166324 1.07044e-05 -0.000254839
2176 -0.00012897 -0.000157669 -9.8139e-05 -6.1755e-05 -8.8388e-05 -0.000193573 -0.000119916 -0.000167073 1.83955e-05 -0.000259807
2208 -0.000126577 -0.000176828 -8.6676e-05 -5.6919e-05 -8.0117e-05 -0.000172938 -0.000107602 -0.000206432 1.57346e-05 -0.000317516
2240 -0.000120724 -0.000180177 -6.4199e-05 -7.9428e-05 -7.7395e-05 -0.000197978 -0.000112766 -0.000154213 9.81961e-06 -0.000236229
2272 -9.8794e-05 -0.000107143 -2.779e-05 -7.8636e-05 -5.5796e-05 -0.000192401 -9.5663e-05 -0.000111972 9.60404e-06 -0.000172759
2304 -8.0742e-05 -0.000224466 -1.7102e-05 -7.0935e-05 -4.7916e-05 -0.000184653 -8.8073e-05 -4.98961e-05 1.23983e-05 -8.10433e-05
2336 -8.1716e-05 -0.000262786 -5.641e-06 -8.1936e-05 -4.6254e-05 -0.000194337 -9.0583e-05 -4.43997e-05 7.93427e-06 -7.05664e-05
2368 -7.309e-05 -0.000312421 4.606e-06 -9.9976e-05 -4.892e-05 -0.000180529 -8.9444e-05 -4.27173e-06 1.05659e-05 -1.16902e-05
2400 -7.747e-05 -0.000300195 1.5102e-06 -9.2341e-05 -4.6601e-05 -0.00019365 -9.1889e-05 -1.67921e-05 1.39775e-05 -3.21772e-05
2432 -7.963e-05 -0.00023927 -2.1126e-05 -8.1456e-05 -5.3274e-05 -0.000191671 -9.5102e-05 -1.45178e-05 1.05589e-05 -2.70562e-05
2464 -6.4396e-05 -0.000273467 -1.2189e-05 -6.0773e-05 -3.9891e-05 -0.000175254 -8.0785e-05 4.57147e-06 6.90862e-06 3.40386e-06
2496 -5.7571e-05 -0.000332056 -1.1138e-05 -4.8753e-05 -3.5003e-05 -0.000161801 -7.2338e-05 4.57471e-06 1.52602e-05 -7.67847e-07
2528 -4.463e-05 -0.000372594 1.24359e-05 -3.8367e-05 -1.8039e-05 -0.000178541 -6.5565e-05 4.34683e-05 1.63776e-05 5.70135e-05
2560 -4.2374e-05 -0.000376415 1.9872e-05 -3.6731e-05 -1.2542e-05 -0.000163612 -5.8644e-05 2.61013e-05 9.17789e-06 3.4563e-05
2592 -3.6353e-05 -0.000402436 3.11622e-05 -4.3793e-05 -9.659e-06 -0.000136584 -4.8466e-05 1.4621e-05 4.35901e-06 1.97516e-05
2624 -2.87435e-05 -0.000323246 3.30406e-05 -4.6474e-05 -9.2689e-06 -0.00010847 -3.9154e-05 1.50698e-05 3.97396e-07 2.24062e-05
2656 -3.0876e-05 -0.00036979 3.65999e-05 -4.8994e-05 -8.429e-06 -0.000127044 -4.383e-05 2.36376e-05 -7.29757e-08 3.54924e-05
2688 -2.8735e-05 -0.000402535 5.11044e-05 -6.8611e-05 -9.607e-06 -0.000119816 -4.2055e-05 2.73142e-05 4.75714e-06 3.8593e-05
2720 -2.52261e-05 -0.000341117 5.81001e-05 -0.000106416 -2.19181e-05 -0.000104715 -4.5268e-05 5.91188e-05 1.25586e-05 8.23989e-05
2752 -2.028e-05 -0.000243455 5.09219e-05 -0.000109761 -2.59486e-05 -8.335e-05 -4.1561e-05 6.9276e-05 1.76168e-05 9.51062e-05
2784 -2.19293e-05 -0.000293339 3.8093e-05 -0.000131961 -4.35961e-05 -7.7933e-05 -5.18976e-05 0.000104185 5.19117e-06 0.000153683
2816 -1.675e-07 -0.000278541 5.6471e-05 -9.356e-05 -1.58044e-05 -7.36684e-05 -3.16417e-05 0.000132286 -1.10305e-06 0.000198981
2848 -7.4739e-06 -0.000316359 7.84343e-05 -0.000102514 -8.0061e-06 -9.5963e-05 -3.37279e-05 0.00010301 1.15024e-05 0.000148764
2880 -2.40731e-05 -0.000316217 5.84319e-05 -0.000102992 -2.01123e-05 -0.000113748 -4.81146e-05 7.71033e-05 8.97186e-06 0.000111168
2912 -2.0882e-05 -0.000324119 4.82374e-05 -8.9162e-05 -2.03074e-05 -0.000102547 -4.5261e-05 8.17136e-05 5.13055e-06 0.000120006
2944 -2.7954e-05 -0.000399942 4.60902e-05 -8.4319e-05 -1.99975e-05 -0.000119586 -5.04117e-05 6.65548e-05 7.99991e-06 9.58323e-05
2976 -1.24834e-05 -0.000387893 6.82744e-05 -7.861e-05 -4.3238e-06 -0.000118624 -3.83913e-05 9.65461e-05 8.12839e-06 0.000140755
3008 -9.849e-07 -0.000316189 5.03553e-05 -6.1659e-05 -5.894e-06 -9.40472e-05 -3.13908e-05 0.000126974 8.03001e-06 0.000186446
3040 -7.113e-07 -0.00028806 4.35291e-05 -6.6248e-05 -1.2287e-05 -6.70864e-05 -2.76684e-05 0.000112734 -2.05453e-06 0.000170128
3072 1.22504e-05 -0.000301359 8.11695e-05 -6.1909e-05 9.9377e-06 -5.52723e-05 -1.00739e-05 0.000106199 8.74173e-06 0.000154928
3104 1.30229e-05 -0.000403016 8.37264e-05 -7.3428e-05 5.0847e-06 -6.58598e-05 -1.73041e-05 0.000140649 1.37705e-05 0.000204089
3136 2.6332e-06 -0.00039742 7.71026e-05 -6.3937e-05 5.1017e-06 -6.66739e-05 -1.52541e-05 7.79088e-05 1.21736e-05 0.000110777
3168 4.3565e-06 -0.000338096 6.5506e-05 -6.2489e-05 3.761e-07 -6.0551e-05 -1.70236e-05 9.43307e-05 -5.09044e-06 0.000144042
