0 0 0 0 0 0 0 0 0 0 0 
32 7.57782e-07 -0.000383403 -4.97386e-05 -9.50528e-06 -3.73085e-05 1.05265e-05 -2.00227e-05 8.82082e-05 -8.96487e-06 0.000136795 
64 3.16181e-05 -7.23469e-05 0.000110216 -1.85455e-05 5.58709e-05 -4.95903e-05 2.13537e-05 7.48144e-05 -1.12474e-05 0.000117845 
96 1.99949e-06 -0.000181235 1.94946e-05 -6.54347e-05 -1.70945e-05 -2.39704e-05 -1.86638e-05 8.89564e-05 -1.73007e-05 0.000142087 
128 5.21607e-05 -0.000354427 1.75059e-05 3.20665e-05 2.2579e-05 7.34164e-05 4.15632e-05 9.67575e-05 -1.09194e-05 0.000150597 
160 5.13902e-05 -0.000441281 7.20726e-05 -7.23718e-06 3.73214e-05 7.08324e-05 4.82365e-05 6.46622e-05 -1.25158e-05 0.000103251 
192 -1.38223e-05 -0.000478809 -1.5539e-05 -9.12679e-05 -4.96894e-05 4.6044e-05 -2.05244e-05 1.43817e-05 -2.05883e-05 3.1867e-05 
224 2.69709e-05 -0.000523802 5.18195e-05 2.66722e-05 3.59726e-05 2.80129e-05 3.30963e-05 1.19231e-06 -7.20022e-06 5.39026e-06 
256 4.81707e-05 -0.000106273 4.22101e-05 6.36868e-05 5.15469e-05 3.53575e-05 4.85495e-05 4.65768e-05 7.71381e-06 6.60092e-05 
288 5.04064e-05 -0.00030595 0.000158744 -2.71341e-05 7.33536e-05 -3.48932e-05 4.28455e-05 8.22241e-05 -2.23327e-06 0.000124454 
320 6.85752e-05 -0.000300181 7.35968e-05 9.90483e-05 8.20999e-05 3.40556e-05 6.99568e-05 6.27604e-05 -1.47573e-05 0.00010152 
352 1.46832e-05 -0.000137597 3.70583e-05 -3.74396e-05 8.13371e-06 8.65011e-06 1.06964e-05 3.14606e-05 -3.7046e-06 4.9044e-05 
384 -1.07255e-05 -0.000107019 -9.41031e-06 1.30402e-05 4.63906e-06 -3.99367e-05 -8.91619e-06 -1.83391e-05 -1.30739e-06 -2.68545e-05 
416 2.06864e-05 -0.000193529 9.59089e-06 1.15406e-05 1.21704e-05 5.22406e-05 2.35517e-05 8.62691e-06 -2.84257e-07 1.30836e-05 
448 2.51882e-05 -0.00035255 9.53125e-05 -6.46619e-05 2.56854e-05 2.16643e-05 1.88782e-05 5.17429e-05 -1.32526e-05 8.42407e-05 
480 4.48371e-05 0.000103749 4.20787e-05 4.56689e-05 4.91348e-05 3.57706e-05 4.52987e-05 4.28943e-05 -2.11362e-05 7.49104e-05 
512 8.04289e-05 -0.000349935 9.80924e-05 1.76604e-05 6.35699e-05 0.000113347 7.81583e-05 8.99838e-05 -1.74858e-05 0.000143719 
544 1.60376e-06 -0.000161239 -4.63133e-05 4.08987e-05 -3.50936e-06 -1.49071e-05 -8.25978e-06 4.31121e-05 -1.01689e-05 6.97536e-05 
576 3.71391e-05 -0.000159653 -1.11537e-05 7.93023e-05 3.01783e-05 4.9159e-05 3.60624e-05 4.16701e-05 -1.25787e-05 6.87947e-05 
608 2.78507e-06 -0.000170322 -4.08205e-05 8.0739e-06 -1.8405e-05 5.53151e-05 6.5178e-06 -1.29241e-05 -1.47973e-05 -1.19867e-05 
640 3.78845e-05 3.20362e-05 1.28763e-05 8.23833e-05 4.82906e-05 7.2494e-05 5.14851e-05 -1.93517e-05 -3.47483e-06 -2.72891e-05 
672 5.73363e-05 0.000138229 6.91428e-05 3.07026e-05 5.43036e-05 0.000108464 7.28828e-05 -8.08903e-06 -5.76753e-06 -9.24814e-06 
704 -1.24735e-05 -0.000147646 1.73749e-05 -6.92737e-05 -1.92917e-05 -4.30479e-05 -2.50071e-05 4.02721e-05 -1.18577e-05 6.63377e-05 
736 1.38861e-05 -0.000400371 2.11674e-05 5.32952e-05 3.15723e-05 3.99353e-07 2.21249e-05 -2.07852e-05 -7.11811e-06 -2.76182e-05 
768 3.31621e-06 -0.000134131 2.97681e-05 -1.2993e-05 1.19712e-05 -1.67224e-06 1.07301e-05 -2.78844e-05 -2.15447e-05 -3.10529e-05 
800 -1.20513e-05 -0.000599019 -3.22475e-05 -8.28807e-06 -2.8617e-05 8.4302e-05 2.89018e-06 -7.49303e-05 -2.42097e-05 -0.00010029 
832 -6.37242e-06 -0.000238992 -8.36372e-05 7.36263e-05 -1.71013e-05 7.88998e-05 1.01509e-05 -7.59091e-05 -1.58005e-05 -0.000105962 
