0.4 1.01289 0.926781 1.47488e-05 -8.56257e-06 -3.23112e-05 -4.53615e-05 -1.78472e-06 -1.72968e-05 -0.000617241 5.07155e-06 0.000618917 
0.8 1.02538 0.849392 2.53439e-05 -2.63967e-06 -3.65414e-05 -5.64516e-05 -4.46854e-06 -1.63727e-05 -0.000638432 7.05214e-06 0.000627722 
1.2 1.03749 0.768114 3.63285e-05 3.32699e-06 -4.085e-05 -6.74781e-05 -6.99945e-06 -1.52694e-05 -0.000660296 9.08479e-06 0.000637062 
1.6 1.04917 0.683267 4.76652e-05 9.31579e-06 -4.52419e-05 -7.8425e-05 -9.37602e-06 -1.3991e-05 -0.000682888 1.11484e-05 0.000646999 
2 1.06046 0.595202 5.93256e-05 1.53108e-05 -4.96962e-05 -8.92825e-05 -1.15959e-05 -1.25442e-05 -0.000706243 1.32329e-05 0.000657603 
2.4 1.07134 0.504278 7.13042e-05 2.12873e-05 -5.4208e-05 -0.00010003 -1.36538e-05 -1.0927e-05 -0.000730422 1.53169e-05 0.000668923 
2.8 1.0818 0.410858 8.35538e-05 2.72226e-05 -5.87523e-05 -0.000110634 -1.5553e-05 -9.14031e-06 -0.000755467 1.73831e-05 0.000681005 
3.2 1.09186 0.31535 9.60481e-05 3.31247e-05 -6.3326e-05 -0.000121098 -1.72854e-05 -7.19813e-06 -0.000781422 1.94154e-05 0.000693913 
3.6 1.1015 0.218161 0.000108769 3.89799e-05 -6.79246e-05 -0.000131394 -1.88553e-05 -5.09656e-06 -0.000808336 2.13991e-05 0.000707693 
4 1.1107 0.119694 0.000121681 4.47523e-05 -7.2514e-05 -0.000141483 -2.02598e-05 -2.83623e-06 -0.000836238 2.33099e-05 0.00072239 
4.4 1.11946 0.0203942 0.00013476 5.0441e-05 -7.70966e-05 -0.000151362 -2.14836e-05 -4.2369e-07 -0.00086518 2.51422e-05 0.000738057 
4.8 1.12781 -0.0793254 0.000147984 5.60293e-05 -8.16547e-05 -0.000161013 -2.2541e-05 2.13674e-06 -0.000895185 2.6883e-05 0.000754742 
5.2 1.13572 -0.179054 0.000161323 6.15086e-05 -8.61913e-05 -0.000170406 -2.34375e-05 4.85372e-06 -0.000926299 2.85197e-05 0.000772478 
5.6 1.1432 -0.278375 0.000174747 6.68627e-05 -9.06896e-05 -0.00017952 -2.41472e-05 7.70736e-06 -0.000958552 3.00416e-05 0.000791319 
6 1.15026 -0.376857 0.000188255 7.20752e-05 -9.51438e-05 -0.000188344 -2.46668e-05 1.0704e-05 -0.000991972 3.14504e-05 0.000811303 
