0 0 0 0 0 0 0 0 0 0 0 
32 8.17877e-05 0.00115367 4.25133e-05 0.000383786 0.000210239 -0.000189691 0.000101222 0 0 0 
64 0.000100002 0.00112895 0.000151742 8.16237e-05 0.000131085 8.37322e-05 0.000123765 0 0 0 
96 -8.59615e-05 0.000666433 -5.0775e-05 0.000118041 3.45889e-05 -0.000489515 -0.000106388 0 0 0 
128 4.3516e-05 0.000659797 9.47891e-05 0.000190851 0.000138139 -0.000170655 5.38567e-05 0 0 0 
160 1.6967e-06 0.00175443 3.60323e-05 0.000320836 0.000177746 -0.000478781 2.09972e-06 0 0 0 
192 1.85553e-05 0.0017954 -6.55009e-05 3.71688e-05 2.88933e-06 7.39564e-05 2.29646e-05 0 0 0 
224 0.00016948 0.00243383 0.000395205 0.000360006 0.000407915 -0.000320839 0.000209753 0 0 0 
256 -1.0127e-05 0.00233646 -5.37645e-06 0.000158445 9.07519e-05 -0.000274265 -1.25334e-05 0 0 0 
288 1.05745e-05 0.00176389 0.000163125 0.000458298 0.000311109 -0.000797623 1.30871e-05 0 0 0 
320 -1.85407e-05 0.00199918 9.7341e-05 0.000307819 0.000218616 -0.000681888 -2.29465e-05 0 0 0 
352 3.21849e-05 0.00261212 0.000143583 0.000315846 0.000247974 -0.000538524 3.98332e-05 0 0 0 
384 -9.59479e-05 0.0021165 0.000136813 -1.84564e-05 8.81621e-05 -0.000688176 -0.000118748 0 0 0 
416 1.40965e-06 0.00197819 9.10287e-05 0.000198008 0.000156785 -0.000374133 1.74472e-06 0 0 0 
448 7.14352e-05 0.000897164 4.31662e-05 0.000153202 0.000101664 2.18108e-05 8.841e-05 0 0 0 
480 5.72111e-05 0.00186835 0.000192511 0.000278384 0.000246538 -0.000402502 7.0806e-05 0 0 0 
512 -1.99456e-05 0.00172404 2.28498e-05 0.000167611 0.000103364 -0.000338788 -2.46849e-05 0 0 0 
544 4.05092e-05 0.00221748 -4.17128e-05 0.000447701 0.000194666 -0.000341616 5.01349e-05 0 0 0 
576 -9.34951e-05 0.00186913 -0.000271908 0.000418031 5.15999e-05 -0.000512496 -0.000115711 0 0 0 
608 -8.83938e-05 0.00201377 -9.09482e-05 0.000436841 0.000147806 -0.000782982 -0.000109398 0 0 0 
640 -1.2894e-05 0.00161869 -0.000206099 0.000576409 0.000152782 -0.000459638 -1.59576e-05 0 0 0 
672 5.91977e-05 0.00316426 -3.91669e-05 0.000518289 0.000235799 -0.000360891 7.32648e-05 0 0 0 
704 5.03382e-05 0.00249145 -7.19278e-05 0.000631684 0.000261202 -0.000509144 6.23e-05 0 0 0 
736 3.94219e-05 0.00147626 5.53862e-06 0.000445991 0.00019796 -0.000350169 4.87897e-05 0 0 0 
768 -0.000109164 0.00130143 -0.000254312 0.000432133 4.85797e-05 -0.000648258 -0.000135104 0 0 0 
800 3.79849e-05 0.000756205 2.88938e-05 0.000485347 0.000223611 -0.00047303 4.7011e-05 0 0 0 
832 -0.000110448 0.00170245 -0.000293546 0.000411574 2.33313e-05 -0.000562786 -0.000136693 0 0 0 
864 -3.13401e-05 0.00168348 8.83193e-06 0.000405116 0.000187541 -0.000713856 -3.8787e-05 0 0 0 
896 -2.82693e-06 0.00263268 -9.74692e-05 0.000390074 0.000137021 -0.000360634 -3.49877e-06 0 0 0 
928 -0.000115516 0.00129546 -0.000189794 0.000307241 3.24745e-05 -0.00065124 -0.000142965 0 0 0 
960 -5.3102e-05 0.00198298 -0.00014549 9.96245e-05 -3.47801e-05 -0.000187515 -6.57203e-05 0 0 0 
992 -0.00011693 0.00204527 -7.25884e-05 9.18128e-05 8.47084e-06 -0.00060296 -0.000144715 0 0 0 
1024 -0.000188278 0.00184873 -0.000104956 -4.27013e-05 -5.83831e-05 -0.000729664 -0.000233018 0 0 0 
1056 -0.000140958 0.00170209 0.000122575 -9.7933e-05 4.00428e-05 -0.000773545 -0.000174454 0 0 0 
1088 -9.69408e-05 0.00188527 0.000207796 -0.000182536 4.67023e-05 -0.000625418 -0.000119977 0 0 0 
1120 -0.000186572 0.00189422 9.34822e-05 -0.000318464 -7.71898e-05 -0.000687002 -0.000230906 0 0 0 
1152 -0.000235231 0.00220553 2.15748e-06 -0.000489538 -0.000190005 -0.000590926 -0.000291127 0 0 0 
1184 -0.000133468 0.00288283 0.000145743 -0.000219446 1.64971e-05 -0.000621921 -0.000165183 0 0 0 
1216 -0.000124556 0.00262086 0.000307626 -0.000308034 6.22374e-05 -0.000737551 -0.000154153 0 0 0 
1248 9.75665e-06 0.00288161 0.000245995 -1.4316e-05 0.000167483 -0.00044222 1.20752e-05 0 0 0 
1280 -9.01946e-05 0.00386274 0.000249834 -5.23619e-05 0.000163152 -0.000846471 -0.000111627 0 0 0 
1312 -0.000331901 0.00277335 -0.000191187 -0.000122118 -0.000131494 -0.00118962 -0.000410769 0 0 0 
1344 -0.00056675 0.00251401 -0.00046537 -0.000284204 -0.000356307 -0.00160386 -0.000701423 0 0 0 
1376 -0.000765341 0.00361845 -0.000845794 -0.00037262 -0.00059696 -0.00183274 -0.000947204 0 0 0 
1408 -0.00111446 0.00248936 -0.0015312 -0.000401578 -0.00100032 -0.00237451 -0.00137929 0 0 0 
1440 -0.0013419 0.00222349 -0.00171118 -0.000752278 -0.00126875 -0.00261061 -0.00166077 0 0 0 
1472 -0.00155026 0.00381536 -0.00196472 -0.00108605 -0.00153195 -0.00289307 -0.00191863 0 0 0 
1504 -0.00163243 0.00337019 -0.00213893 -0.00115828 -0.00166168 -0.00297063 -0.00202034 0 0 0 
1536 -0.00161978 0.0029142 -0.00217378 -0.00112299 -0.00167534 -0.00285976 -0.00200468 0 0 0 
1568 -0.00148115 0.00390075 -0.00169578 -0.00140854 -0.00150729 -0.00267573 -0.0018331 0 0 0 
1600 -0.00123688 0.00355588 -0.00136718 -0.00114884 -0.00121943 -0.00232114 -0.00153079 0 0 0 
1632 -0.0012494 0.00392327 -0.00124564 -0.00118094 -0.00116201 -0.00253965 -0.00154629 0 0 0 
1664 -0.000948331 0.00300364 -0.000938243 -0.000724064 -0.000797044 -0.00217343 -0.00117368 0 0 0 
1696 -0.0008374 0.00335143 -0.000630155 -0.000661322 -0.000607002 -0.0021687 -0.00103639 0 0 0 
1728 -0.000811896 0.00235499 -0.000598207 -0.000681999 -0.00059929 -0.00210461 -0.00100482 0 0 0 
1760 -0.000690629 0.00211816 -0.000612966 -0.000649035 -0.000607215 -0.00150779 -0.000854738 0 0 0 
1792 -0.000664184 0.00288226 -0.000524605 -0.000396395 -0.000432373 -0.00184268 -0.00082201 0 0 0 
1824 -0.000690029 0.00300227 -0.000538345 -0.000289698 -0.000385655 -0.002096 -0.000853996 0 0 0 
1856 -0.000644473 0.00268321 -0.000514014 -0.000381501 -0.000413195 -0.00182374 -0.000797615 0 0 0 
1888 -0.000549293 0.003263 -0.000463441 -0.000357436 -0.000372015 -0.00149477 -0.000679818 0 0 0 
1920 -0.000481077 0.00281707 -0.000378059 -0.000222707 -0.000280614 -0.00141313 -0.000595392 0 0 0 
