0.4 0.999885 0.99662 -6.33257e-05 -0.000205929 0.000132465 0.00012291 -4.54643e-05 5.08094e-06 -4.57214e-06 5.24786e-05 -0.000119002 
0.8 0.999538 0.986643 -8.49289e-05 -0.00019375 9.97638e-05 0.000145126 -7.92542e-05 1.38551e-05 3.07767e-05 5.93826e-05 -9.4378e-05 
1.2 0.99896 0.970644 -0.000108464 -0.000181716 6.72943e-05 0.000168569 -0.000110448 2.0286e-05 5.89076e-05 6.73096e-05 -6.25138e-05 
1.6 0.998153 0.94953 -0.000133974 -0.000169412 3.5147e-05 0.000193819 -0.00013995 2.49074e-05 8.2074e-05 7.53687e-05 -2.39255e-05 
2 0.997116 0.924459 -0.000160755 -0.000156514 2.21109e-06 0.000219852 -0.000168066 2.83839e-05 9.94244e-05 8.26273e-05 2.15082e-05 
2.4 0.995853 0.896752 -0.000188924 -0.000142275 -3.2261e-05 0.000247337 -0.000195683 3.17155e-05 0.000110814 8.94712e-05 7.36942e-05 
2.8 0.994366 0.867789 -0.000219234 -0.000127464 -6.78546e-05 0.000276076 -0.000221522 3.37195e-05 0.000118107 9.68512e-05 0.000132756 
3.2 0.992655 0.838909 -0.000251537 -0.000110933 -0.000105675 0.000306392 -0.00024736 3.47204e-05 0.000119791 0.00010217 0.000196764 
3.6 0.990725 0.811315 -0.000284756 -9.29451e-05 -0.000145507 0.000338472 -0.000274834 3.50624e-05 0.000116721 0.000105044 0.000265349 
4 0.988577 0.785995 -0.000320494 -7.35728e-05 -0.000186776 0.000371792 -0.000302001 3.38435e-05 0.00010909 0.000106772 0.00033918 
4.4 0.986214 0.763653 -0.000357612 -5.28161e-05 -0.000230024 0.000406108 -0.000329681 3.14607e-05 9.57609e-05 0.000105951 0.000416824 
4.8 0.983638 0.744665 -0.000395717 -3.18585e-05 -0.000275143 0.000440541 -0.000358258 2.8154e-05 7.7804e-05 0.000101711 0.000497791 
5.2 0.980853 0.72906 -0.000434668 -9.90388e-06 -0.00032109 0.000476119 -0.000387674 2.22339e-05 5.52945e-05 9.57375e-05 0.000582275 
5.6 0.97786 0.716522 -0.000474671 1.43811e-05 -0.000367459 0.000512185 -0.000416436 1.39526e-05 2.80648e-05 8.61685e-05 0.000670093 
6 0.974662 0.706416 -0.00051485 4.01915e-05 -0.000413863 0.000547727 -0.00044552 3.80036e-06 -4.6263e-06 7.33806e-05 0.000760139 
6.4 0.971262 0.69784 -0.000553569 6.60565e-05 -0.000460326 0.000584725 -0.000475064 -1.046e-05 -4.27943e-05 5.78581e-05 0.000852346 
6.8 0.967662 0.68969 -0.000592159 9.33314e-05 -0.00050632 0.000620988 -0.000503821 -2.83571e-05 -8.58856e-05 3.99096e-05 0.000946346 
7.2 0.963865 0.680744 -0.000630232 0.00012244 -0.000550556 0.000655446 -0.000532091 -4.88041e-05 -0.000134087 2.09196e-05 0.00104222 
7.6 0.959873 0.669751 -0.00066747 0.000151292 -0.000594123 0.000690629 -0.000559818 -7.23394e-05 -0.000186468 -5.30681e-07 0.00114007 
8 0.95569 0.655526 -0.000703583 0.000182 -0.000636616 0.000724599 -0.000587349 -9.96376e-05 -0.000244428 -2.19723e-05 0.00123855 
8.4 0.951319 0.637049 -0.000737552 0.000214615 -0.000678328 0.000756417 -0.000615298 -0.000129386 -0.000307919 -4.26393e-05 0.00133841 
8.8 0.946763 0.613545 -0.00076804 0.000247471 -0.000719385 0.000787272 -0.000642133 -0.000159628 -0.000374894 -6.27413e-05 0.001439 
9.2 0.942026 0.584555 -0.000797994 0.000281313 -0.000759144 0.000816842 -0.00066873 -0.000192661 -0.000445887 -8.21378e-05 0.00153954 
9.6 0.937111 0.549986 -0.000826871 0.000315107 -0.000798539 0.000845955 -0.000696132 -0.000226079 -0.000520151 -9.98301e-05 0.00164166 
10 0.932023 0.51012 -0.000851904 0.000350548 -0.000838214 0.000874627 -0.000722674 -0.00025849 -0.000595422 -0.000114689 0.00174497 
10.4 0.926766 0.465598 -0.000875036 0.000386526 -0.000877285 0.000902312 -0.0007478 -0.00029115 -0.000672174 -0.000127993 0.00184795 
10.8 0.921344 0.417371 -0.000896514 0.000422561 -0.000916524 0.000931053 -0.000773154 -0.000322073 -0.000749462 -0.000139768 0.00195231 
11.2 0.915762 0.366628 -0.000916361 0.000460545 -0.000957342 0.000960434 -0.000798648 -0.000351418 -0.000825839 -0.000148282 0.00205694 
11.6 0.910024 0.314702 -0.000934836 0.000499469 -0.000998558 0.00098923 -0.000823291 -0.000379629 -0.000900179 -0.00015498 0.00216042 
12 0.904136 0.262976 -0.00095212 0.000539951 -0.00103996 0.00101938 -0.000847175 -0.000406503 -0.000972586 -0.000161163 0.00226304 
12.4 0.898103 0.212784 -0.000969742 0.000582534 -0.00108242 0.00105178 -0.000871366 -0.000432004 -0.00104188 -0.000166421 0.00236272 
12.8 0.891929 0.165323 -0.000986712 0.000625609 -0.0011252 0.00108486 -0.000895525 -0.0004568 -0.00110842 -0.000170276 0.00246009 
13.2 0.885618 0.121572 -0.00100288 0.000671183 -0.00116898 0.00111866 -0.000919385 -0.000481047 -0.00117228 -0.000173838 0.00255421 
13.6 0.879176 0.0822324 -0.00101919 0.000718282 -0.0012116 0.00115394 -0.00094371 -0.000505391 -0.00123103 -0.000178133 0.00264357 
14 0.872607 0.0476856 -0.00103591 0.000765811 -0.00125346 0.00119055 -0.000967303 -0.00052964 -0.00128555 -0.000182169 0.00272885 
14.4 0.865915 0.0179768 -0.00105383 0.000815969 -0.00129544 0.00122874 -0.000991322 -0.000555289 -0.00133626 -0.0001869 0.00280903 
14.8 0.859104 -0.00718144 -0.00107078 0.000866375 -0.00133406 0.00126803 -0.00101602 -0.000582614 -0.00138273 -0.000192684 0.00288438 
15.2 0.852179 -0.0283803 -0.0010882 0.000917703 -0.00137092 0.00130788 -0.00104068 -0.000609857 -0.00142371 -0.000198718 0.00295401 
15.6 0.845143 -0.046467 -0.00110623 0.00097071 -0.00140603 0.00134887 -0.00106366 -0.000639586 -0.00146019 -0.00020429 0.00301806 
16 0.838 -0.0624795 -0.0011235 0.00102388 -0.00143743 0.00139092 -0.001087 -0.000671363 -0.00149179 -0.000209694 0.00307671 
16.4 0.830754 -0.0775692 -0.00114062 0.00107792 -0.00146672 0.0014341 -0.00111034 -0.000704361 -0.00151807 -0.000216006 0.00312839 
16.8 0.823409 -0.0929162 -0.00115791 0.00113251 -0.00149296 0.00147788 -0.00113246 -0.000739302 -0.00154074 -0.000220666 0.00317498 
17.2 0.815969 -0.10964 -0.0011752 0.00118854 -0.00151644 0.001523 -0.00115442 -0.000775673 -0.0015588 -0.000222949 0.00321625 
17.6 0.808436 -0.128715 -0.00119146 0.00124523 -0.00153855 0.00156854 -0.0011752 -0.000813928 -0.00157208 -0.000223529 0.00325074 
18 0.800816 -0.150886 -0.00120738 0.00130215 -0.00155948 0.00161391 -0.00119497 -0.000852614 -0.00158142 -0.000221996 0.00327897 
18.4 0.793113 -0.176613 -0.00122231 0.00135871 -0.00157947 0.00166068 -0.00121433 -0.000890725 -0.00158523 -0.000218264 0.0033019 
18.8 0.785329 -0.206018 -0.00123533 0.00141545 -0.00159833 0.00170812 -0.00123221 -0.000929827 -0.00158375 -0.000210153 0.00331822 
19.2 0.77747 -0.238875 -0.00124614 0.00147265 -0.00161694 0.00175638 -0.00124801 -0.00096788 -0.00157765 -0.000198404 0.0033291 
19.6 0.76954 -0.274624 -0.00125489 0.00153011 -0.00163588 0.00180461 -0.00126335 -0.00100313 -0.00156623 -0.000185039 0.00333391 
20 0.761543 -0.312409 -0.00126159 0.00158782 -0.00165609 0.00185369 -0.00127698 -0.00103754 -0.00154799 -0.000168217 0.00333255 
20.4 0.753484 -0.351149 -0.00126647 0.00164485 -0.00167668 0.00190296 -0.00128964 -0.00106949 -0.00152302 -0.000149042 0.00332414 
20.8 0.745366 -0.389619 -0.00126917 0.00170208 -0.00169788 0.00195152 -0.001301 -0.00109817 -0.00149256 -0.000128415 0.00330781 
21.2 0.737195 -0.426544 -0.00127004 0.00175897 -0.00172031 0.00200005 -0.00131045 -0.00112494 -0.00145529 -0.000104617 0.00328491 
