0.4 0.995308 0.997981 -7.09049e-05 -8.72989e-06 2.70649e-05 3.78653e-05 4.34679e-05 -1.7198e-05 -3.89747e-06 2.23999e-05 3.68176e-05 
0.8 0.991063 0.999253 -8.06212e-05 -5.8427e-06 3.54194e-05 3.24942e-05 5.29665e-05 -8.20932e-06 1.27126e-05 2.44949e-05 4.82308e-05 
1.2 0.987025 0.997723 -9.05624e-05 -2.37775e-06 4.46063e-05 2.72529e-05 6.20467e-05 1.26159e-06 3.03583e-05 2.72483e-05 5.92713e-05 
1.6 0.983199 0.987653 -0.000100891 1.60676e-06 5.41147e-05 2.23824e-05 7.05232e-05 1.1189e-05 4.87895e-05 3.04657e-05 7.03872e-05 
2 0.979284 0.965911 -0.00011149 5.94282e-06 6.38265e-05 1.74463e-05 7.83069e-05 2.15964e-05 6.84049e-05 3.38191e-05 8.13955e-05 
2.4 0.975108 0.932952 -0.000122507 1.03735e-05 7.40895e-05 1.2299e-05 8.54468e-05 3.25981e-05 8.8781e-05 3.76076e-05 9.16333e-05 
2.8 0.970866 0.892468 -0.000133869 1.47329e-05 8.44196e-05 7.4874e-06 9.22165e-05 4.41283e-05 0.000109609 4.16742e-05 0.000101138 
3.2 0.965899 0.849558 -0.00014531 1.90984e-05 9.46142e-05 2.24583e-06 9.82755e-05 5.60644e-05 0.000131203 4.59251e-05 0.000109671 
3.6 0.960075 0.808487 -0.000157096 2.32171e-05 0.000104981 -3.43819e-06 0.000103597 6.84891e-05 0.000153046 5.04099e-05 0.000117185 
4 0.953595 0.771345 -0.000168996 2.67796e-05 0.000115122 -9.47756e-06 0.000108483 8.1455e-05 0.00017501 5.49916e-05 0.000123625 
4.4 0.945795 0.737798 -0.000180919 3.02265e-05 0.000125231 -1.62386e-05 0.000112553 9.46277e-05 0.000197242 5.96658e-05 0.000128742 
4.8 0.937104 0.705462 -0.000193036 3.34293e-05 0.000135139 -2.34952e-05 0.000116068 0.00010798 0.000219384 6.42894e-05 0.000132362 
5.2 0.927597 0.670838 -0.000204828 3.60962e-05 0.000144873 -3.15994e-05 0.000119099 0.0001218 0.000241466 6.86146e-05 0.000135077 
5.6 0.916587 0.630903 -0.000216439 3.84549e-05 0.000154751 -4.03624e-05 0.000121317 0.000135604 0.000263468 7.29858e-05 0.000136734 
6 0.905185 0.583737 -0.000227781 4.0763e-05 0.000164501 -4.98197e-05 0.00012289 0.000149164 0.000285004 7.71919e-05 0.000136944 
6.4 0.893561 0.52857 -0.000238494 4.2978e-05 0.000174211 -5.99344e-05 0.00012411 0.000162537 0.000306201 8.1113e-05 0.00013649 
