0.4 0.99997 0.999124 -7.77847e-05 -6.95289e-06 3.41478e-05 5.00149e-05 -0.00773652 9.9819e-05 0.000194853 -0.00111201 -8.31949e-05 
0.8 0.999651 0.996507 -4.65718e-05 -5.00841e-05 2.42703e-05 9.33146e-05 -0.00908869 0.000123786 0.000256373 -0.00121505 -7.92611e-05 
1.2 0.999043 0.992157 -1.4345e-05 -9.03771e-05 1.22948e-05 0.000134539 -0.0108555 0.000148289 0.000318623 -0.00151658 -7.25759e-05 
1.6 0.99815 0.986085 1.86868e-05 -0.000127809 -1.79335e-06 0.000173671 -0.0130328 0.000173273 0.000381484 -0.00201408 -6.32188e-05 
2 0.996971 0.978304 5.2519e-05 -0.000162279 -1.78496e-05 0.000210551 -0.015616 0.000198729 0.000445151 -0.00270419 -5.12449e-05 
2.4 0.995509 0.968835 8.70978e-05 -0.000193679 -3.59733e-05 0.000245155 -0.0185993 0.000224728 0.000509562 -0.00358237 -3.68049e-05 
2.8 0.993768 0.9577 0.000122244 -0.000222003 -5.60716e-05 0.000277478 -0.0219762 0.000251257 0.000574668 -0.00464317 -1.99116e-05 
3.2 0.991751 0.944926 0.000157852 -0.000247229 -7.80573e-05 0.000307422 -0.0257395 0.000278212 0.000640424 -0.00588027 -7.23974e-07 
3.6 0.989461 0.930546 0.000193855 -0.00026936 -0.000101992 0.000334947 -0.0298809 0.000305661 0.00070685 -0.00728633 2.05352e-05 
4 0.986903 0.914595 0.000230123 -0.000288305 -0.000127713 0.000360048 -0.0343913 0.000333502 0.000774001 -0.00885328 4.39043e-05 
4.4 0.984081 0.897113 0.000266647 -0.000304058 -0.000155164 0.000382757 -0.0392604 0.000361773 0.000841747 -0.0105722 6.91674e-05 
4.8 0.981 0.878143 0.000303329 -0.000316664 -0.00018434 0.000403026 -0.0444768 0.000390395 0.000910125 -0.0124334 9.6178e-05 
5.2 0.977667 0.857732 0.000339929 -0.000326087 -0.000215169 0.000420835 -0.0500282 0.000419245 0.000979073 -0.0144267 0.000124863 
5.6 0.974087 0.835934 0.000376458 -0.000332509 -0.000247509 0.000436275 -0.055901 0.000448414 0.00104853 -0.0165411 0.000154994 
6 0.970267 0.812802 0.000412975 -0.000335884 -0.000281256 0.000449359 -0.0620804 0.000477741 0.00111856 -0.0187653 0.0001865 
