18   0.839399   7.36405   27.659   57.2645   6.87311
18.4   0.844592   7.40906   27.7205   57.1696   6.8563
18.8   0.846352   7.41459   27.6858   57.1897   6.86352
19.2   0.853204   7.39901   27.742   57.1097   6.89602
19.6   0.856594   7.41408   27.7045   57.1137   6.91111
20   0.872028   7.40022   27.7487   57.056   6.92301
20.4   0.866923   7.40747   27.757   57.0264   6.94225
20.8   0.851502   7.41974   27.7202   57.0781   6.93047
21.2   0.834363   7.47837   27.7194   57.0045   6.96333
21.6   0.8498   7.46622   27.664   57.0791   6.94089
22   0.865221   7.44708   27.6236   57.096   6.96812
22.4   0.858354   7.45223   27.6167   57.1218   6.95095
22.8   0.873775   7.41078   27.6278   57.1507   6.93698
23.2   0.856579   7.42082   27.6268   57.1625   6.93331
23.6   0.84113   7.41567   27.668   57.1436   6.93159
24   0.841158   7.38674   27.7393   57.082   6.95071
24.4   0.832561   7.41065   27.7955   57.0416   6.9197
24.8   0.825737   7.46597   27.7008   57.0977   6.90975
25.2   0.836008   7.45884   27.7136   57.0855   6.90608
25.6   0.823992   7.45713   27.7908   57.022   6.90608
26   0.820643   7.45274   27.7903   57.0192   6.91709
26.4   0.824006   7.42979   27.7227   57.1105   6.91307
26.8   0.837696   7.40366   27.7281   57.0835   6.94704
27.2   0.835951   7.43258   27.6499   57.1107   6.97084
27.6   0.834249   7.40525   27.6384   57.1306   6.99155
28   0.847909   7.42521   27.6669   57.0862   6.97379
28.4   0.856505   7.38757   27.6639   57.0992   6.99279
28.8   0.859968   7.34663   27.6168   57.1733   7.00333
29.2   0.86852   7.36354   27.5592   57.1919   7.01682
29.6   0.873685   7.36539   27.4945   57.2169   7.04955
30   0.871893   7.35102   27.4732   57.2309   7.07298
30.4   0.870192   7.33913   27.5595   57.1769   7.05422
30.8   0.858192   7.31695   27.5892   57.1779   7.05777
31.2   0.875386   7.30347   27.5163   57.2691   7.0357
31.6   0.853175   7.31979   27.5042   57.2795   7.04341
32   0.86349   7.34395   27.551   57.1929   7.04869
32.4   0.861714   7.34002   27.4324   57.2851   7.08082
32.8   0.875371   7.30334   27.5038   57.2321   7.08536
33.2   0.859997   7.3589   27.4547   57.2628   7.06365
33.6   0.866849   7.33989   27.4662   57.2515   7.07554
34   0.851356   7.34466   27.5575   57.1833   7.06317
34.4   0.854833   7.33817   27.5658   57.1674   7.07383
34.8   0.873685   7.27441   27.6678   57.1191   7.065
35.2   0.866834   7.2917   27.6614   57.1115   7.06856
35.6   0.858251   7.28312   27.6872   57.096   7.07542
36   0.860056   7.31134   27.6815   57.1019   7.04525
36.4   0.839413   7.35731   27.6234   57.1127   7.0672
36.8   0.851429   7.34529   27.6337   57.0904   7.07922
37.2   0.861743   7.3643   27.6565   57.0742   7.04329
37.6   0.858266   7.34332   27.6688   57.0798   7.0498
38   0.849669   7.33461   27.6065   57.1612   7.04796
38.4   0.841   7.35274   27.5985   57.188   7.01977
38.8   0.820361   7.35751   27.616   57.2228   6.98337
39.2   0.820418   7.31854   27.6505   57.2456   6.96497
39.6   0.815311   7.30518   27.6553   57.24   6.98421
40   0.813538   7.33729   27.7564   57.1073   6.98545
40.4   0.806673   7.3167   27.8234   57.0798   6.97343
40.8   0.813524   7.29769   27.7851   57.1304   6.97331
41.2   0.806715   7.31021   27.7681   57.1394   6.97551
41.6   0.808473   7.31058   27.7833   57.1235   6.97415
42   0.815311   7.2863   27.7875   57.1318   6.97906
42.4   0.830816   7.26105   27.7705   57.1769   6.96066
42.8   0.822247   7.25603   27.747   57.2157   6.95906
43.2   0.811906   7.26252   27.7816   57.1698   6.97415
43.6   0.818744   7.24339   27.7738   57.1936   6.97048
44   0.834206   7.21949   27.7828   57.1912   6.97231
44.4   0.842759   7.19006   27.7304   57.2905   6.94633
44.8   0.842687   7.18429   27.752   57.3027   6.91827
45.2   0.84961   7.18994   27.6784   57.3324   6.94964
45.6   0.835865   7.18123   27.6762   57.376   6.93064
46   0.834134   7.19999   27.5642   57.4231   6.97858
46.4   0.832432   7.20698   27.4806   57.5219   6.9581
46.8   0.858207   7.17633   27.5296   57.517   6.91887
47.2   0.837682   7.18896   27.5869   57.4396   6.94692
47.6   0.837668   7.2266   27.5641   57.4506   6.92106
48   0.841072   7.18344   27.582   57.4435   6.95
48.4   0.844418   7.18098   27.6186   57.405   6.951
48.8   0.822176   7.17988   27.6279   57.4408   6.92928
49.2   0.825609   7.17302   27.5421   57.53   6.92928
49.6   0.827269   7.15879   27.5556   57.5364   6.92194
50   0.835836   7.15867   27.6461   57.4513   6.90809
50.4   0.835879   7.11956   27.6149   57.5298   6.89987
50.8   0.85473   7.08499   27.6054   57.545   6.90993
51.2   0.846105   7.10351   27.5748   57.5523   6.9233
51.6   0.847894   7.06807   27.5943   57.5469   6.94278
52   0.847836   7.08818   27.6353   57.4915   6.93715
52.4   0.852926   7.13403   27.6609   57.4172   6.93496
52.8   0.858074   7.07397   27.733   57.3709   6.96413
53.2   0.868446   7.06428   27.7439   57.3603   6.96301
53.6   0.871923   7.11098   27.7024   57.3496   6.96509
54   0.863445   7.13243   27.6234   57.4234   6.95734
54.4   0.863475   7.1241   27.6415   57.3859   6.98505
54.8   0.873715   7.14421   27.5744   57.3957   7.01203
55.2   0.889148   7.13893   27.6546   57.2986   7.01878
55.6   0.870297   7.15806   27.58   57.3675   7.02417
56   0.880656   7.17572   27.6042   57.3302   7.0092
56.4   0.885776   7.22869   27.5947   57.2853   7.00553
56.8   0.87379   7.277   27.5493   57.2976   7.00233
57.2   0.877223   7.31992   27.5664   57.2444   6.99203
57.6   0.858428   7.35329   27.5985   57.2211   6.96872
58   0.848127   7.32754   27.6036   57.2091   7.01164
58.4   0.834335   7.30644   27.6069   57.2395   7.01288
58.8   0.830887   7.32691   27.5824   57.2402   7.01962
59.2   0.836066   7.37523   27.494   57.2731   7.02158
59.6   0.824091   7.39965   27.5298   57.2056   7.04083
60   0.817181   7.41987   27.482   57.2216   7.05935
60.4   0.820601   7.40944   27.4798   57.2086   7.08155
60.8   0.841231   7.37879   27.4482   57.2861   7.04574
61.2   0.865177   7.37803   27.502   57.2424   7.01239
61.6   0.88924   7.37657   27.4514   57.2701   7.01263
62   0.890895   7.38465   27.4478   57.2696   7.007
62.4   0.899494   7.35388   27.5032   57.2569   6.98652
62.8   0.911432   7.3275   27.5232   57.252   6.98593
63.2   0.921762   7.31058   27.5825   57.1853   6.9999
63.6   0.928596   7.32578   27.6502   57.082   7.01339
64   0.933793   7.36392   27.7083   57.0215   6.97255
64.4   0.926975   7.36087   27.7183   57.0261   6.96776
64.8   0.937291   7.32323   27.7136   57.022   7.00393
65.2   0.932109   7.33156   27.759   56.9565   7.02086
65.6   0.944109   7.328   27.7877   56.9263   7.01387
66   0.935462   7.32235   27.7892   56.9344   7.01854
66.4   0.916565   7.34969   27.8008   56.9249   7.00812
66.8   0.909715   7.35324   27.7806   56.9619   6.99451
67.2   0.918297   7.34123   27.7806   56.9464   7.01339
67.6   0.920014   7.31548   27.7944   56.9928   6.97734
68   0.921746   7.29158   27.7331   57.0641   6.98948
68.4   0.904628   7.29367   27.695   57.1392   6.96752
68.8   0.913195   7.29869   27.6791   57.1554   6.95367
69.2   0.89954   7.3182   27.666   57.1671   6.94912
69.6   0.902958   7.25113   27.6981   57.1868   6.96101
70   0.90121   7.30238   27.7006   57.1196   6.97623
70.4   0.895999   7.26755   27.6764   57.1397   7.02037
70.8   0.909684   7.27919   27.651   57.1539   7.00628
71.2   0.894252   7.26386   27.6326   57.1789   7.03043
71.6   0.878759   7.24118   27.674   57.1931   7.01291
72   0.863356   7.24498   27.6909   57.1772   7.02357
72.4   0.863312   7.22916   27.6998   57.1845   7.0232
72.8   0.868491   7.27061   27.6286   57.1899   7.04233
73.2   0.8667   7.25968   27.6143   57.2073   7.05202
73.6   0.87349   7.24533   27.6273   57.2007   7.05313
74   0.87355   7.25613   27.5863   57.2424   7.0416
74.4   0.858163   7.2755   27.5522   57.303   7.01119
74.8   0.847923   7.27085   27.5472   57.3292   7.00481
75.2   0.856505   7.25712   27.6296   57.2743   6.98249
75.6   0.846207   7.23481   27.6725   57.2657   6.98078
76   0.854789   7.23653   27.6536   57.2674   6.98764
76.4   0.853087   7.22463   27.7125   57.2221   6.98776
76.8   0.861551   7.20305   27.7292   57.2245   6.98165
77.2   0.866789   7.20379   27.7167   57.2579   6.95491
77.6   0.882207   7.18981   27.702   57.2696   6.95639
78   0.877057   7.21556   27.7277   57.2473   6.93236
78.4   0.882131   7.19778   27.7202   57.2475   6.95236
78.8   0.876997   7.15843   27.7104   57.3172   6.93703
79.2   0.854672   7.18748   27.7288   57.3025   6.92661
79.6   0.837553   7.24277   27.6787   57.314   6.92697
80   0.830773   7.28128   27.6644   57.2959   6.92768
80.4   0.830844   7.2716   27.7097   57.3025   6.88536
80.8   0.820545   7.2613   27.6445   57.378   6.89566
81.2   0.82568   7.25946   27.6611   57.3359   6.91786
81.6   0.820488   7.25051   27.7078   57.2917   6.92952
82   0.813622   7.23334   27.6923   57.326   6.93467
82.4   0.796498   7.23715   27.7058   57.3685   6.89211
82.8   0.787956   7.25469   27.7003   57.3491   6.90792
83.2   0.80504   7.25909   27.761   57.2179   6.95698
83.6   0.808514   7.25431   27.7298   57.2895   6.91786
84   0.810231   7.2423   27.7521   57.2432   6.95219
84.4   0.803337   7.25063   27.7186   57.2395   6.988
84.8   0.801565   7.25528   27.7201   57.2424   6.98066
85.2   0.801497   7.2272   27.7074   57.2598   7.00408
85.6   0.804915   7.23566   27.676   57.2554   7.02799
86   0.81005   7.23553   27.6841   57.2596   7.01071
86.4   0.81005   7.27672   27.6824   57.2149   7.01586
86.8   0.813469   7.30406   27.6528   57.1882   7.04148
87.2   0.813469   7.3092   27.6373   57.214   7.02603
87.6   0.811738   7.30908   27.6437   57.2113   7.0242
88   0.813455   7.30221   27.666   57.1872   7.03106
88.4   0.810022   7.28162   27.6746   57.1872   7.04651
88.8   0.80486   7.32268   27.6741   57.1502   7.0481
89.2   0.801428   7.30552   27.7188   57.1159   7.0584
89.6   0.806618   7.27672   27.8146   57.0262   7.07593
90   0.815241   7.29769   27.8503   56.9587   7.07801
90.4   0.815213   7.29229   27.8562   56.9997   7.03657
90.8   0.818617   7.29719   27.8742   57.0063   7.00372
91.2   0.823737   7.26948   27.8252   57.0833   6.99834
91.6   0.832304   7.26249   27.8144   57.0772   7.01366
92   0.830559   7.28112   27.8117   57.0563   7.02028
92.4   0.820291   7.26421   27.8882   56.9862   7.04112
92.8   0.809981   7.28468   27.8328   57.059   7.01354
93.2   0.806562   7.29338   27.7938   57.1218   6.98449
93.6   0.816859   7.28823   27.835   57.0754   6.98449
94   0.825482   7.27488   27.881   57.0355   6.98313
94.4   0.830616   7.28848   27.8548   57.0431   6.98301
94.8   0.846047   7.27978   27.8149   57.0661   6.99319
95.2   0.832304   7.30883   27.7131   57.1372   7.00851
95.6   0.840927   7.30577   27.6648   57.1556   7.0329
96   0.84436   7.29719   27.7077   57.0921   7.05864
96.4   0.871789   7.26262   27.832   56.9872   7.04639
96.8   0.86664   7.26605   27.7359   57.073   7.0584
97.2   0.856358   7.29535   27.7965   57.0088   7.04308
97.6   0.863208   7.3038   27.8561   56.9357   7.04124
98   0.863178   7.31042   27.8585   56.9303   7.03756
98.4   0.857971   7.36654   27.7708   56.983   7.02164
98.8   0.854554   7.38211   27.7438   57.0183   7.00117
99.2   0.863149   7.39425   27.6843   57.0365   7.02188
99.6   0.863253   7.39514   27.6275   57.0794   7.03474
100   0.861492   7.43251   27.6038   57.061   7.04124
100.4   0.858089   7.47396   27.5635   57.0646   7.03976
100.8   0.858148   7.46417   27.6015   57.0274   7.04883
101.2   0.858178   7.46958   27.6144   56.9967   7.06109
101.6   0.847821   7.45705   27.6778   56.9087   7.10865
102   0.84945   7.48202   27.6818   56.8702   7.1165
102.4   0.842629   7.45495   27.6918   56.9126   7.09799
102.8   0.820291   7.38948   27.6822   56.9896   7.11834
103.2   0.815143   7.38262   27.7389   56.9416   7.12177
103.6   0.830559   7.34976   27.7379   56.9654   7.11638
104   0.830588   7.36031   27.696   56.9982   7.11491
104.4   0.816859   7.37919   27.6668   57.0548   7.0823
104.8   0.822064   7.35395   27.703   57.0433   7.07764
105.2   0.842701   7.31829   27.8109   56.9948   7.03338
105.6   0.842759   7.33424   27.8008   56.9867   7.03558
106   0.834163   7.34098   27.814   56.9634   7.04748
106.4   0.82385   7.33742   27.7981   56.9401   7.10056
106.8   0.83412   7.32172   27.8057   56.9261   7.11233
107.2   0.844461   7.24314   27.8174   56.9788   7.11613
107.6   0.818814   7.25603   27.7796   56.996   7.1496
108   0.815451   7.25665   27.8215   56.9511   7.15536
108.4   0.81037   7.26414   27.7826   56.9851   7.1577
108.8   0.824077   7.32913   27.7061   56.966   7.17462
109.2   0.820545   7.3025   27.7131   56.9729   7.19092
109.6   0.825638   7.27454   27.6975   57.0239   7.17841
110   0.811934   7.26964   27.6693   57.0671   7.18209
110.4   0.818715   7.26031   27.6149   57.135   7.17105
110.8   0.808473   7.25051   27.7078   57.0668   7.1664
111.2   0.808459   7.28299   27.6764   57.0367   7.19545
111.6   0.820488   7.30028   27.749   56.9639   7.1664
112   0.818772   7.27625   27.6803   57.0565   7.16811
112.4   0.815353   7.30899   27.6825   57.0198   7.17339
112.8   0.818842   7.2786   27.6775   57.0855   7.13955
113.2   0.813678   7.24414   27.6445   57.1446   7.15316
113.6   0.806798   7.26976   27.6714   57.0852   7.16677
114   0.805095   7.30937   27.7045   57.0141   7.16689
114.4   0.798297   7.30828   27.6949   57.0053   7.19326
114.8   0.805109   7.33696   27.6346   57.0546   7.16873
115.2   0.818786   7.30556   27.6842   56.9992   7.19227
115.6   0.810189   7.34835   27.5842   57.0497   7.20759
116   0.796498   7.28693   27.6251   57.0372   7.25431
116.4   0.801703   7.29945   27.5566   57.0977   7.24451
116.8   0.81887   7.27713   27.5806   57.1063   7.21704
117.2   0.830873   7.2873   27.5218   57.1483   7.21177
117.6   0.822261   7.32654   27.4865   57.1583   7.20637
118   0.811975   7.36614   27.5162   57.125   7.18075
118.4   0.820545   7.37803   27.5277   57.0896   7.18406
118.8   0.813664   7.35902   27.5873   57.0715   7.16848
119.2   0.820587   7.3664   27.6287   57.0205   7.16383
119.6   0.812045   7.35648   27.6542   57.0217   7.15561
120   0.813748   7.32373   27.6606   57.0345   7.16751
120.4   0.813706   7.29417   27.7055   56.956   7.23065
120.8   0.817167   7.3133   27.7047   56.9648   7.2
121.2   0.823949   7.32628   27.6864   56.9418   7.22157
121.6   0.823907   7.36195   27.685   56.9285   7.2006
122   0.834192   7.40474   27.6811   56.8761   7.20391
122.4   0.829014   7.3959   27.7076   56.8587   7.20882
122.8   0.846178   7.38732   27.7127   56.8295   7.22426
123.2   0.8514   7.38624   27.7701   56.7829   7.20943
123.6   0.856564   7.35203   27.7654   56.7993   7.22672
124   0.849669   7.3432   27.7816   56.7888   7.23677
124.4   0.866834   7.36723   27.7043   56.8677   7.19386
124.8   0.84801   7.35057   27.7011   56.906   7.19436
125.2   0.84804   7.35769   27.7089   56.8942   7.19117
125.6   0.849815   7.37536   27.6164   56.9633   7.1951
126   0.836066   7.35292   27.6726   56.9624   7.17609
126.4   0.83598   7.32469   27.6938   56.9668   7.17878
126.8   0.834206   7.31046   27.7022   56.9388   7.21434
127.2   0.839399   7.27135   27.7293   56.9795   7.18038
127.6   0.846265   7.26964   27.7362   56.9572   7.19068
128   0.841086   7.30543   27.7078   56.933   7.21274
128.4   0.842701   7.30971   27.6598   56.9433   7.24449
128.8   0.829028   7.32566   27.5587   57.0485   7.23812
129.2   0.834163   7.29807   27.5188   57.135   7.21396
129.6   0.837596   7.28777   27.5257   57.1213   7.2277
130   0.847865   7.28752   27.4235   57.2292   7.212
130.4   0.852999   7.30456   27.4384   57.2093   7.19471
130.8   0.854657   7.29376   27.4468   57.1608   7.24399
131.2   0.856314   7.30184   27.4673   57.1277   7.24692
131.6   0.868312   7.27254   27.5406   57.0752   7.24337
132   0.871699   7.2653   27.5186   57.0774   7.26702
132.4   0.86482   7.28234   27.5044   57.1228   7.22571
132.8   0.870058   7.28995   27.5055   57.0977   7.23675
133.2   0.876922   7.25391   27.5587   57.1235   7.18699
133.6   0.883756   7.21248   27.5698   57.1902   7.14384
134   0.882025   7.1849   27.547   57.2115   7.1746
134.4   0.876892   7.1936   27.5577   57.1404   7.23136
134.8   0.868386   7.22683   27.5429   57.1436   7.21825
135.2   0.875296   7.18773   27.5753   57.1465   7.21519
135.6   0.863238   7.25257   27.5172   57.1608   7.20623
136   0.870088   7.23185   27.5116   57.1718   7.21469
136.4   0.861477   7.23332   27.5244   57.1647   7.21616
136.8   0.856358   7.24901   27.4292   57.2542   7.21126
137.2   0.868356   7.23859   27.4287   57.2377   7.22658
137.6   0.86667   7.26458   27.4623   57.2105   7.19594
138   0.866685   7.25269   27.5091   57.1566   7.21494
138.4   0.849567   7.27195   27.5208   57.1218   7.2359
138.8   0.866759   7.27735   27.5715   57.0602   7.22414
139.2   0.87364   7.29635   27.6321   57.0028   7.19508
139.6   0.863312   7.28065   27.6311   57.0301   7.19484
140   0.859879   7.29438   27.6655   56.9889   7.1914
140.4   0.866759   7.31854   27.6402   56.9813   7.19324
140.8   0.868446   7.28396   27.6444   56.9999   7.2033
141.2   0.873595   7.28396   27.6427   56.9759   7.22389
141.6   0.864984   7.3146   27.6417   57.0065   7.17216
142   0.863312   7.32528   27.6946   56.9528   7.16394
142.4   0.844461   7.32725   27.7024   56.9325   7.19337
142.8   0.84961   7.30837   27.7093   56.9617   7.17105
143.2   0.853029   7.29108   27.6728   57.007   7.17608
143.6   0.853058   7.29476   27.6411   57.057   7.15401
144   0.834263   7.33499   27.6886   57.0097   7.13243
144.4   0.83083   7.37619   27.6508   57.0028   7.1393
144.8   0.810259   7.40391   27.6329   57.0082   7.1447
145.2   0.825709   7.37473   27.6758   56.9928   7.13096
145.6   0.822247   7.32469   27.6869   57.0063   7.1599
146   0.82053   7.32984   27.6457   57.0835   7.12042
146.4   0.822261   7.30765   27.6702   57.0845   7.11539
146.8   0.813678   7.33512   27.6101   57.1635   7.07763
147.2   0.818744   7.34123   27.6674   57.0855   7.0872
147.6   0.827283   7.33055   27.7174   57.0396   7.08511
148   0.83073   7.29463   27.7557   57.0475   7.0715
148.4   0.832461   7.27073   27.7458   57.057   7.09394
148.8   0.844461   7.26889   27.7814   57.0269   7.07837
149.2   0.84785   7.27538   27.7886   57.0119   7.07629
149.6   0.846076   7.25429   27.8278   56.9634   7.10841
150   0.828943   7.30259   27.7739   57.0134   7.0812
150.4   0.823794   7.29058   27.7361   57.0975   7.05202
150.8   0.828985   7.25319   27.7925   57.0644   7.06096
151.2   0.844447   7.2516   27.762   57.0654   7.07653
151.6   0.847894   7.26031   27.7557   57.0526   7.08352
152   0.84785   7.24964   27.7886   57.0102   7.10375
152.4   0.844418   7.28739   27.7697   56.9999   7.0986
152.8   0.841028   7.27919   27.7866   56.9514   7.14188
153.2   0.835879   7.31866   27.7539   56.9668   7.12471
153.6   0.834177   7.33252   27.7115   56.9867   7.13513
154   0.839312   7.33068   27.7196   56.9788   7.13158
154.4   0.823836   7.31841   27.7238   57.0095   7.12447
154.8   0.818701   7.29966   27.7689   57.0105   7.10228
155.2   0.841101   7.24376   27.8902   56.97   7.05495
155.6   0.854848   7.14261   27.9817   56.9727   7.0482
156   0.86349   7.09504   27.9338   57.0504   7.05727
156.4   0.887493   7.08621   27.9208   57.0502   7.05531
156.8   0.875476   7.15144   27.938   56.9506   7.08449
157.2   0.861773   7.174   27.9012   56.9852   7.07787
157.6   0.841231   7.19681   27.8619   57.0354   7.06462
158   0.839528   7.1935   27.8212   57.0793   7.06646
158.4   0.830901   7.2309   27.7991   57.0815   7.05751
158.8   0.834392   7.17646   27.8302   57.1164   7.04254
159.2   0.841245   7.1729   27.8486   57.0828   7.05444
159.6   0.861862   7.15242   27.8869   57.0443   7.05456
160   0.853248   7.14703   27.958   56.9925   7.04917
160.4   0.853204   7.14323   27.9154   57.0909   6.9973
160.8   0.860042   7.13611   27.9179   57.082   7.00393
161.2   0.88927   7.13476   27.8798   57.1262   6.96996
161.6   0.882419   7.15549   27.8769   57.0671   7.01815
162   0.86861   7.20809   27.8607   57.021   7.04158
162.4   0.866849   7.21458   27.9297   56.958   7.03091
162.8   0.873715   7.21973   27.8233   57.0524   7.03091
163.2   0.878864   7.2163   27.8404   57.0283   7.03606
163.6   0.866789   7.24842   27.7973   57.0502   7.0373
164   0.853131   7.22844   27.8804   57.0019   7.03619
164.4   0.84113   7.24058   27.8843   57.02   7.01399
164.8   0.837696   7.2526   27.9238   56.9702   7.01571
165.2   0.829071   7.2711   27.9138   56.9776   7.00848
165.6   0.844563   7.26633   27.9272   56.9462   7.01571
166   0.839399   7.23702   27.913   56.9795   7.03104
166.4   0.830901   7.22403   27.9399   56.9717   7.03348
166.8   0.834378   7.20209   27.986   56.9368   7.04071
167.2   0.839528   7.23642   27.9087   56.9712   7.04414
167.6   0.848069   7.18112   27.9348   57.0249   7.01116
168   0.825709   7.18246   27.8732   57.0735   7.04513
168.4   0.823992   7.19276   27.8973   57.0563   7.02968
168.8   0.825709   7.19963   27.9041   57.046   7.02453
169.2   0.823949   7.21127   27.8478   57.1048   7.01215
169.6   0.829085   7.21287   27.8627   57.1107   6.98457
170   0.822219   7.2163   27.8233   57.1588   6.97942
170.4   0.832532   7.22501   27.7722   57.2044   6.96581
170.8   0.849683   7.19227   27.7254   57.2618   6.97084
171.2   0.871983   7.19043   27.7696   57.2265   6.94154
171.6   0.860012   7.24916   27.7453   57.2346   6.91099
172   0.877148   7.30556   27.6911   57.2103   6.91591
172.4   0.868595   7.31611   27.7556   57.123   6.93674
172.8   0.870327   7.28705   27.7234   57.2132   6.90596
173.2   0.870192   7.33913   27.6728   57.1907   6.92721
173.6   0.865058   7.30665   27.7351   57.1608   6.93248
174   0.865088   7.31892   27.7875   57.137   6.89152
174.4   0.865028   7.39565   27.6534   57.2103   6.8756
174.8   0.851371   7.37225   27.6764   57.2478   6.85216
175.2   0.858236   7.35509   27.6558   57.265   6.86589
175.6   0.863371   7.32063   27.6262   57.3172   6.87264
176   0.863416   7.34847   27.6327   57.2738   6.88158
176.4   0.856505   7.36869   27.5987   57.2966   6.87951
176.8   0.8514   7.36221   27.6344   57.2978   6.85411
177.2   0.847952   7.38783   27.67   57.2591   6.83511
177.6   0.846279   7.36417   27.6766   57.2672   6.84576
178   0.834277   7.35915   27.6668   57.2716   6.8682
178.4   0.839456   7.39202   27.745   57.1689   6.8547
178.8   0.84465   7.40957   27.7035   57.1838   6.85849
179.2   0.848069   7.39056   27.7614   57.1107   6.88927
179.6   0.851458   7.40734   27.7187   57.1164   6.90608
180   0.86861   7.39177   27.7629   57.0536   6.92313
180.4   0.861773   7.40232   27.7553   57.0418   6.93882
180.8   0.851517   7.40614   27.7344   57.0808   6.92716
181.2   0.830944   7.47506   27.725   57.0072   6.96173
181.6   0.848098   7.46635   27.6731   57.0784   6.93414
182   0.863519   7.43691   27.6189   57.1159   6.96481
182.4   0.856652   7.44893   27.6258   57.1245   6.94421
182.8   0.872073   7.40747   27.6368   57.15   6.93367
183.2   0.85316   7.41065   27.6256   57.1823   6.92828
183.6   0.839399   7.42413   27.6641   57.1495   6.92289
184   0.841173   7.38859   27.7415   57.0865   6.94225
184.4   0.834277   7.40722   27.7835   57.0553   6.9197
184.8   0.827454   7.4591   27.7042   57.1012   6.90804
185.2   0.837711   7.45185   27.708   57.1068   6.89566
185.6   0.827411   7.46215   27.7766   57.0381   6.89566
186   0.825779   7.45262   27.7778   57.0337   6.91011
186.4   0.822289   7.44352   27.7227   57.1071   6.90448
186.8   0.837696   7.41567   27.7075   57.0955   6.94361
187.2   0.844534   7.424   27.6482   57.1227   6.96054
187.6   0.835951   7.4137   27.6173   57.1502   6.98285
188   0.853058   7.42864   27.6652   57.0862   6.96692
188.4   0.85652   7.3877   27.6507   57.1156   6.98948
188.8   0.859982   7.35191   27.6104   57.188   6.98972
189.2   0.865102   7.36539   27.5425   57.2169   7.01008
189.6   0.870282   7.36392   27.4851   57.2378   7.04293
190   0.870192   7.35458   27.4497   57.2576   7.06795
190.4   0.866804   7.34123   27.5575   57.1833   7.05115
190.8   0.859894   7.31682   27.5681   57.2027   7.0525
191.2   0.873685   7.30359   27.5048   57.2856   7.03239
191.6   0.851488   7.31833   27.5   57.2934   7.03679
192   0.860071   7.33893   27.5343   57.2179   7.04881
192.4   0.86343   7.33658   27.4101   57.3126   7.07738
192.8   0.871953   7.31377   27.4957   57.2382   7.08033
193.2   0.856594   7.36602   27.447   57.2682   7.06218
193.6   0.865162   7.34358   27.4655   57.2535   7.07235
194   0.85652   7.33449   27.5563   57.1997   7.05299
194.4   0.856564   7.32628   27.5594   57.189   7.0688
194.8   0.86855   7.27454   27.6563   57.1321   7.06856
195.2   0.870282   7.28839   27.6619   57.121   7.05838
195.6   0.858266   7.28324   27.6808   57.1159   7.06181
196   0.865221   7.30631   27.6802   57.1166   7.03164
196.4   0.842846   7.35731   27.6217   57.1161   7.06205
196.8   0.854877   7.3437   27.6445   57.0982   7.05874
