19.725	2.92566E-5
19.7	4.28328E-5
19.675	-4.87951E-5
19.65	2.19351E-5
19.625	-7.30817E-5
19.6	-1.2377E-4
19.575	-2.3936E-5
19.55	9.03191E-5
19.525	-2.48297E-5
19.5	7.77338E-5
19.475	6.50669E-5
19.45	1.26595E-4
19.425	2.15833E-5
19.4	1.75546E-4
19.375	1.12775E-4
19.35	-6.05452E-5
19.325	-7.5932E-5
19.3	-1.75214E-4
19.275	1.18833E-5
19.25	3.00547E-6
19.225	-2.08892E-4
19.2	4.80948E-5
19.175	-5.1331E-5
19.15	-1.39443E-4
19.125	-8.58468E-6
19.1	6.60405E-5
19.075	-4.49223E-5
19.05	-5.75662E-5
19.025	3.9004E-5
19	6.01082E-5
18.975	-2.43746E-5
18.95	-5.46148E-6
18.925	1.75937E-4
18.9	-8.07751E-5
18.875	1.54528E-4
18.85	1.05618E-4
18.825	-1.3939E-4
18.8	7.74635E-5
18.775	-6.16893E-5
18.75	1.68386E-4
18.725	-1.02733E-4
18.7	4.80152E-5
18.675	5.99024E-5
18.65	-2.24944E-5
18.625	4.74467E-5
18.6	-1.51881E-5
18.575	-1.94149E-5
18.55	-8.81777E-5
18.525	1.60754E-5
18.5	-8.59474E-5
18.475	-1.74194E-4
18.45	-1.44004E-4
18.425	1.47545E-4
18.4	-1.43597E-5
18.375	2.66354E-5
18.35	-3.79604E-5
18.325	1.83348E-5
18.3	-5.8863E-5
18.275	2.26421E-5
18.25	1.0222E-4
18.225	2.54125E-5
18.2	-1.15587E-4
18.175	3.83908E-5
18.15	-6.9721E-5
18.125	9.21882E-5
18.1	4.58832E-6
18.075	-1.15213E-4
18.05	-1.39051E-4
18.025	-1.08957E-4
18	1.67782E-4
17.975	-3.49038E-5
17.95	9.57023E-5
17.925	-9.44549E-6
17.9	-1.02359E-4
17.875	-4.78541E-5
17.85	5.3263E-5
17.825	1.28919E-4
17.8	4.69736E-6
17.775	-8.97805E-5
17.75	-1.2204E-4
17.725	5.16849E-5
17.7	4.39631E-5
17.675	-4.16838E-5
17.65	-1.49287E-4
17.625	-1.03606E-4
17.6	-2.79663E-5
17.575	-2.41782E-4
17.55	1.40383E-4
17.525	-7.39718E-5
17.5	-2.85868E-4
17.475	-8.95334E-5
17.45	-1.77382E-4
17.425	9.36229E-5
17.4	1.65128E-4
17.375	-8.41757E-5
17.35	2.55282E-4
17.325	2.75762E-4
17.3	2.21542E-4
17.275	2.81111E-4
17.25	3.18974E-4
17.225	3.38511E-4
17.2	3.44701E-4
17.175	3.49323E-4
17.15	2.84981E-4
17.125	1.14899E-4
17.1	-9.46539E-5
17.075	-8.10707E-5
17.05	-1.48139E-4
17.025	-3.25101E-4
17	-3.06086E-4
16.975	-2.99111E-4
16.95	-1.9229E-4
16.925	-3.78842E-4
16.9	-4.89955E-5
16.875	-1.62322E-4
16.85	5.82785E-6
16.825	-8.36698E-6
16.8	-2.36408E-5
16.775	1.35677E-4
16.75	1.09275E-5
16.725	3.76317E-5
16.7	-2.89251E-5
16.675	-1.17697E-4
16.65	-1.27958E-5
16.625	-1.49876E-4
16.6	-1.14075E-4
16.575	5.07872E-6
16.55	-2.57859E-4
16.525	-8.16629E-5
16.5	1.59622E-5
16.475	-9.94156E-5
16.45	6.04046E-5
16.425	2.42407E-5
16.4	1.97327E-4
16.375	9.41241E-5
16.35	-2.12617E-5
16.325	9.72543E-6
16.3	5.48756E-5
16.275	1.70944E-4
16.25	2.12479E-5
16.225	-1.35822E-4
16.2	-1.02235E-4
16.175	-1.69977E-4
16.15	-4.68904E-5
16.125	1.31668E-5
16.1	3.3923E-5
16.075	9.33331E-5
16.05	-1.71177E-5
16.025	1.2193E-4
16	2.90365E-6
15.975	1.95988E-5
15.95	-2.6559E-5
15.925	-8.43884E-6
15.9	1.08673E-5
15.875	-5.46475E-5
15.85	-2.15963E-5
15.825	-1.35044E-4
15.8	-1.43799E-4
15.775	-4.88908E-5
15.75	6.05234E-5
15.725	-5.16295E-5
15.7	9.80767E-5
15.675	1.05963E-4
15.65	1.65639E-4
15.625	1.92211E-4
15.6	1.30444E-5
15.575	-4.55695E-5
15.55	3.05947E-5
15.525	8.54929E-5
15.5	1.60811E-5
15.475	6.95302E-5
15.45	-6.62506E-5
15.425	-7.06134E-5
15.4	1.42494E-4
15.375	-1.01851E-5
15.35	-4.12192E-6
15.325	1.65926E-6
15.3	-2.63266E-5
15.275	4.6716E-6
15.25	2.78678E-5
15.225	-1.24721E-5
15.2	-5.61609E-5
15.175	-8.28317E-5
15.15	1.69737E-4
15.125	7.18766E-5
15.1	1.58315E-4
15.075	2.03981E-4
15.05	1.5664E-4
15.025	1.55277E-4
15	2.3499E-4
14.975	2.75458E-4
14.95	1.07598E-4
14.925	2.20395E-4
14.9	4.85212E-5
14.875	2.28224E-4
14.85	3.35955E-5
14.825	1.03171E-4
14.8	5.79983E-6
14.775	1.50569E-4
14.75	1.80551E-4
14.725	2.29233E-5
14.7	1.06893E-4
14.675	1.17765E-4
14.65	-8.94701E-5
14.625	-6.0561E-5
14.6	-2.49008E-5
14.575	2.71484E-5
14.55	-5.47505E-5
14.525	7.49327E-5
14.5	5.76199E-5
14.475	8.56131E-5
14.45	-1.66941E-4
14.425	2.42044E-5
14.4	-9.38084E-5
14.375	-5.74783E-5
14.35	-9.47309E-6
14.325	-1.33709E-4
14.3	-3.87775E-6
14.275	-4.43146E-5
14.25	-1.54667E-4
14.225	4.49208E-5
14.2	-5.20271E-5
14.175	-6.20769E-5
14.15	-3.01907E-5
14.125	9.84654E-5
14.1	-2.12039E-6
14.075	-9.16542E-5
14.05	-5.3533E-5
14.025	-3.69519E-5
14	-3.43117E-5
13.975	1.19052E-4
13.95	-2.47277E-4
13.925	1.20361E-4
13.9	-2.34277E-4
13.875	5.21891E-5
13.85	4.61683E-5
13.825	-1.11823E-4
13.8	-7.19334E-6
13.775	-1.68472E-5
13.75	-1.9399E-5
13.725	1.74452E-5
13.7	5.16743E-5
13.675	1.40189E-4
13.65	-6.23632E-6
13.625	-5.39381E-5
13.6	1.54712E-4
13.575	1.56482E-4
13.55	1.95243E-4
13.525	4.47925E-5
13.5	5.81307E-5
13.475	1.10145E-4
13.45	1.0526E-4
13.425	7.67782E-5
13.4	1.00104E-4
13.375	1.31232E-4
13.35	1.60897E-5
13.325	2.05804E-4
13.3	1.15598E-4
13.275	1.40478E-4
13.25	3.06644E-5
13.225	8.66358E-6
13.2	1.76938E-5
13.175	9.05392E-6
13.15	-1.10854E-4
13.125	-3.0562E-4
13.1	-4.02558E-4
13.075	-3.24039E-4
13.05	-4.20992E-4
13.025	-3.626E-4
13	-2.99541E-4
12.975	-2.01809E-4
12.95	-2.18979E-4
12.925	-2.33718E-4
12.9	6.83338E-5
12.875	1.58676E-4
12.85	-5.38739E-5
12.825	2.3404E-4
12.8	2.53452E-4
12.775	1.14961E-4
12.75	2.19564E-4
12.725	2.2083E-4
12.7	1.40368E-4
12.675	1.03025E-4
12.65	6.15365E-5
12.625	2.86347E-5
12.6	1.14421E-4
12.575	5.8918E-5
12.55	1.44708E-4
12.525	-2.35768E-4
12.5	9.23785E-5
12.475	1.41308E-4
12.45	7.74789E-5
12.425	7.0273E-5
12.4	9.82921E-6
12.375	-9.10436E-5
12.35	2.80106E-5
12.325	1.5915E-4
12.3	8.33739E-5
12.275	-2.85119E-5
12.25	8.96282E-5
12.225	-1.99366E-5
12.2	-1.50394E-5
12.175	9.23167E-5
12.15	-2.63501E-5
12.125	5.67241E-5
12.1	-1.02692E-4
12.075	1.54654E-5
12.05	-4.3214E-6
12.025	1.36818E-5
12	-3.56181E-5
11.975	-7.19229E-5
11.95	-1.70327E-5
11.925	8.64545E-6
11.9	-6.09164E-5
11.875	1.81009E-4
11.85	1.3012E-5
11.825	3.07411E-5
11.8	1.80983E-5
11.775	1.04014E-4
11.75	5.25286E-5
11.725	-1.71978E-4
11.7	5.6179E-5
11.675	-9.11618E-5
11.65	1.20625E-4
11.625	7.48435E-5
11.6	1.40266E-4
11.575	7.98284E-6
11.55	-2.8835E-5
11.525	-5.64382E-6
11.5	8.98035E-6
11.475	-1.23855E-5
11.45	-1.62049E-4
11.425	1.21909E-5
11.4	-2.098E-5
11.375	8.05352E-5
11.35	-1.14485E-4
11.325	1.17005E-5
11.3	4.08717E-5
11.275	9.38789E-6
11.25	8.86057E-7
11.225	1.24225E-4
11.2	2.62484E-5
11.175	-4.77144E-5
11.15	-2.75093E-5
11.125	2.78889E-5
11.1	1.60696E-4
11.075	8.03643E-5
11.05	-2.48696E-5
