0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.4 0.00288694 -0.00210191 0.0021019 0.000496802 -0.00217525 0.00217527 0.00052998 -0.00199828 0.00199827 0.00105128 -0.002085 0.00208501 0.000391706 -0.00210927 0.00210926 0.000198437 -0.00214301 0.00214301 0.00122523 -0.00208065 0.00208068 0.00164352 -0.0021219 0.0021219 0.00166172 -0.0021117 0.00211169 3.90022e-06 -2.96432e-05 1.07493e-05 -2.06004e-05 0.000104363 -2.74164e-05 2.0638e-05 7.10553e-05 5.61339e-05 -7.35e-06 -3.1267e-05 -4.77088e-05 -3.35094e-05 -4.8314e-05 
0.8 0.00560366 -0.00405198 0.00405198 0.00098121 -0.0042229 0.00422291 0.00100675 -0.00380802 0.00380801 0.00206656 -0.0040479 0.00404789 0.000729192 -0.00388895 0.00388895 0.000365412 -0.00383145 0.00383145 0.00235338 -0.00396651 0.00396652 0.00320869 -0.00411467 0.00411468 0.00325027 -0.00410176 0.00410176 8.36229e-06 -5.4594e-05 9.45263e-06 -3.54548e-05 0.000200891 -4.00224e-05 5.31032e-05 0.000151872 0.000106072 -6.244e-06 -5.65438e-05 -9.34176e-05 -6.12309e-05 -9.53664e-05 
1.2 0.00739331 -0.00531216 0.00531216 0.00132173 -0.00560017 0.00560018 0.00129773 -0.00492265 0.00492264 0.00275764 -0.00534054 0.00534055 0.000922954 -0.00486123 0.00486122 0.00045724 -0.00460397 0.00460397 0.00307669 -0.0051458 0.0051458 0.00425172 -0.0054213 0.00542131 0.00431662 -0.00541487 0.00541488 1.38074e-05 -7.2342e-05 -3.02856e-06 -4.44968e-05 0.000283814 -3.59808e-05 9.98203e-05 0.000243036 0.000147687 4.4912e-06 -7.36314e-05 -0.000133663 -8.08423e-05 -0.000137477 
1.6 0.00782431 -0.00558967 0.00558965 0.00143923 -0.00600723 0.00600724 0.0013355 -0.00508161 0.0050816 0.00295454 -0.00566499 0.00566498 0.000932408 -0.00483999 0.00483997 0.000454356 -0.00434066 0.00434066 0.00322909 -0.00535483 0.00535485 0.00451126 -0.00573003 0.00573003 0.00459523 -0.00573873 0.00573873 2.04577e-05 -8.11452e-05 -2.44843e-05 -4.827e-05 0.000348285 -1.48056e-05 0.00016107 0.000343464 0.000179522 2.50628e-05 -8.12064e-05 -0.000165507 -9.09e-05 -0.000171471 
2 0.00688261 -0.00488041 0.00488042 0.00132224 -0.00542044 0.00542045 0.0011304 -0.00431429 0.00431429 0.00264229 -0.00501073 0.00501073 0.000771431 -0.00392051 0.0039205 0.000364947 -0.00320797 0.00320798 0.0028176 -0.00461221 0.00461222 0.00396853 -0.00502311 0.00502312 0.004065 -0.00505318 0.00505318 2.82e-05 -8.03348e-05 -5.17005e-05 -4.74828e-05 0.000390705 2.23104e-05 0.000233875 0.000449813 0.000200676 5.45916e-05 -7.89432e-05 -0.000187218 -9.09769e-05 -0.000195323 
2.4 0.00493133 -0.00343565 0.00343564 0.00102191 -0.00406104 0.00406105 0.000758325 -0.00289355 0.00289354 0.00194711 -0.00361884 0.00361883 0.000497343 -0.00239833 0.00239833 0.000220078 -0.00156942 0.00156942 0.0020003 -0.00317795 0.00317797 0.00282906 -0.0035479 0.00354791 0.00293102 -0.00360257 0.00360257 3.65186e-05 -7.05088e-05 -8.07806e-05 -4.29048e-05 0.000408855 7.22576e-05 0.00031221 0.000556448 0.000210662 9.09932e-05 -6.74385e-05 -0.000198308 -8.16487e-05 -0.000208248 
2.8 0.00257631 -0.00168118 0.00168118 0.00063315 -0.00232714 0.00232716 0.000332599 -0.00124133 0.00124131 0.00108733 -0.00190444 0.00190442 0.000190842 -0.000680414 0.000680401 6.33392e-05 0.000147369 -0.000147371 0.00102909 -0.00146921 0.00146923 0.00144546 -0.00173776 0.00173777 0.00154722 -0.00181665 0.00181666 4.45713e-05 -5.3342e-05 -0.000107503 -3.52868e-05 0.000402039 0.000130265 0.000387914 0.0006563 0.000209518 0.000131206 -4.8182e-05 -0.000199575 -6.44364e-05 -0.000210756 
3.2 0.00048906 -0.00010656 0.000106552 0.000268478 -0.000704448 0.000704446 -2.78715e-05 0.000189632 -0.000189645 0.000308184 -0.000349841 0.000349837 -6.57799e-05 0.000796815 -0.000796814 -6.18765e-05 0.00155816 -0.00155816 0.000178721 4.6762e-05 -4.67564e-05 0.000211626 -9.93384e-05 9.93432e-05 0.000310328 -0.000198075 0.000198074 5.13976e-05 -3.12708e-05 -0.000127824 -2.54236e-05 0.000371331 0.000190599 0.000452507 0.000741806 0.000197928 0.000171619 -2.32532e-05 -0.000192736 -4.1483e-05 -0.000204316 
3.6 -0.000765601 0.000859705 -0.000859724 3.00402e-05 0.00034719 -0.000347182 -0.00022726 0.00102437 -0.00102439 -0.000181707 0.000619695 -0.000619709 -0.000207217 0.00166056 -0.00166057 -0.000123216 0.00233781 -0.00233782 -0.000320426 0.000963944 -0.000963937 -0.000541856 0.00092028 -0.000920274 -0.000445159 0.000809072 -0.000809074 5.61276e-05 -7.15e-06 -0.000138289 -1.45332e-05 0.000319413 0.000247533 0.000498996 0.000806353 0.000177324 0.000208581 4.82883e-06 -0.000180059 -1.54084e-05 -0.00019104 
