0 0 0 0 0 0 0 0 0 0 0
32 -1.12168e-05 0 0 0 0 -1.12168e-05 -1.12168e-05 0 0 0
64 -1.01408e-05 0 0 0 0 -1.01408e-05 -1.01408e-05 0 0 0
96 3.3808e-06 0 0 0 0 3.3808e-06 3.3808e-06 0 0 0
128 1.80999e-05 0 0 0 0 1.80999e-05 1.80999e-05 0 0 0
160 8.40432e-06 0 0 0 0 8.40432e-06 8.40432e-06 0 0 0
192 -8.00251e-06 0 0 0 0 -8.00251e-06 -8.00251e-06 0 0 0
224 -3.97673e-06 0 0 0 0 -3.97673e-06 -3.97673e-06 0 0 0
256 6.7417e-06 0 0 0 0 6.7417e-06 6.7417e-06 0 0 0
288 5.831e-06 0 0 0 0 5.831e-06 5.831e-06 0 0 0
320 2.11298e-06 0 0 0 0 2.11298e-06 2.11298e-06 0 0 0
352 -8.47389e-06 0 0 0 0 -8.47389e-06 -8.47389e-06 0 0 0
384 -3.0473e-06 0 0 0 0 -3.0473e-06 -3.0473e-06 0 0 0
416 -2.21971e-05 0 0 0 0 -2.21971e-05 -2.21971e-05 0 0 0
448 -1.8095e-05 0 0 0 0 -1.8095e-05 -1.8095e-05 0 0 0
480 -1.45139e-05 0 0 0 0 -1.45139e-05 -1.45139e-05 0 0 0
512 -2.944e-07 0 0 0 0 -2.944e-07 -2.944e-07 0 0 0
544 7.2471e-06 0 0 0 0 7.2471e-06 7.2471e-06 0 0 0
576 -1.43652e-05 0 0 0 0 -1.43652e-05 -1.43652e-05 0 0 0
608 -2.20705e-05 0 0 0 0 -2.20705e-05 -2.20705e-05 0 0 0
640 -2.41376e-05 0 0 0 0 -2.41376e-05 -2.41376e-05 0 0 0
672 -1.22955e-05 0 0 0 0 -1.22955e-05 -1.22955e-05 0 0 0
704 -1.06611e-05 0 0 0 0 -1.06611e-05 -1.06611e-05 0 0 0
736 2.918e-06 0 0 0 0 2.918e-06 2.918e-06 0 0 0
768 4.0227e-06 0 0 0 0 4.0227e-06 4.0227e-06 0 0 0
800 1.59155e-05 0 0 0 0 1.59155e-05 1.59155e-05 0 0 0
832 4.54679e-05 0 0 0 0 4.54679e-05 4.54679e-05 0 0 0
