0.23676762080801497, -0.24678834629983015
0.41072128017512166, -0.6220981933879983
0.5842183682578003, -0.27545469697423286
0.7546931273217001, -0.5008361804051269
0.9318066371787989, -0.5215768740046478
1.1057272913928144, -0.8446973227673773
1.2791693708870076, -0.41107149581121405
1.4526664589696863, -0.06442799939744859
1.6263395745355178, 0.0038720392806297355
1.799924676359773, 0.21134380682654452
1.9736472996552412, 0.20135974801646128
2.1474634375511346, 0.04350572728429469
2.320685482691387, 0.8250608764100669
2.494281586233339, 1.0151361778475056
2.6672120858546187, 2.257697678848011
2.8393761324763367, 2.6312363639881795
3.0165528367237786, 3.402416664123173
3.188121415375143, 2.6365624559670486
3.3587993132979492, 1.1981205284255125
3.5423640309309112, 1.4727621461740696
3.6844241808531093, 3.079659692248942
3.734532726517459, 5.499080719937549
3.812017824257871, 8.158675247874402
3.85140672404278, 10.952791805507754
3.894376595622862, 13.16532274873047
3.9652300369316866, 16.176597606108295
4.052388853362146, 18.82264107114646
4.182314738677378, 20.43450874750748
4.308666532636757, 17.639854710124137
4.373754528152195, 15.002716128708117
4.397978476901511, 12.372482107443226
4.443365604855839, 9.96997341025521
4.5051810477613055, 6.958287652910123
4.536101375348902, 4.44157007519409
4.6010347356100425, 2.048948489636153
4.641221412729623, -0.8010832476812837
4.699821787000085, -2.940442031175092
4.788217349301328, -5.371467906441659
4.943571993695012, -7.55173464807136
5.121794319528579, -8.433943480996525
5.295274905034712, -8.061205285420044
5.468865507717815, -7.862431750928366
5.624759847485194, -6.923318252233528
5.735338112058371, -4.703006595200826
5.876341626922775, -2.9193393614174106
6.0503172897252755, -3.3294421407225485
6.224232443080442, -3.6438643564310382
6.397316966749482, -2.6448533809492574
6.570929572867979, -2.4808727786745415
6.7438710742069565, -1.2557077437825228
6.9170601141941175, -0.4219631963313084
7.090480190252916, 0.04645556284181751
7.264065292077171, 0.25392733038774296
7.448895841959778, -0.0323521740944237
7.61148106978142, 0.28055688984385796
7.784947117303453, 0.676283272777976
7.958053644407887, 1.6405013160427941
8.131853279727233, 1.508741994473347
8.30539987553955, 1.7771013933989472
8.479441548648232, 1.262619817442932
8.653235683108731, 1.1395587289277245
8.826551242849408, 1.7732439161314133
9.000240860991786, 1.8154492556467723
9.161006997106517, 0.8885795882229175
9.348131677149453, 1.0909242606331482
9.521810293574134, 1.1505260662569867

