#time (ps)	MgSO4 /1M	time (ps)	MgSO4 /2M
16.025	8.38010171821306E-5	9.03361344537815	4.3137270790378E-5
16	1.99563436426117E-6	9.01960784313725	-6.3867723024055E-5
15.975	1.34699780068729E-5	9.00560224089636	-2.37758137457045E-5
15.95	-1.8253618556701E-5	8.99159663865546	-1.25847285223368E-6
15.925	-5.79989072164948E-6	8.97759103641456	8.0612824742268E-5
15.9	7.46895463917526E-6	8.96358543417367	6.20614329896907E-5
15.875	-3.75584206185567E-5	8.94957983193277	8.16282611683849E-5
15.85	-1.48428364261168E-5	8.93557422969188	-1.56422783505155E-4
15.825	-9.28138556701031E-5	8.92156862745098	1.50392151202749E-4
15.8	-9.88309209621993E-5	8.90756302521008	-2.99015079037801E-5
15.775	-3.3601935395189E-5	8.89355742296919	-1.17292756013746E-4
15.75	4.15968089347079E-5	8.87955182072829	-6.75342508591065E-6
15.725	-3.5484175257732E-5	8.86554621848739	8.92285223367698E-5
15.7	6.74066652920962E-5	8.8515406162465	6.72077189003436E-5
15.675	7.28267147766323E-5	8.8375350140056	-7.50728797250859E-5
15.65	1.13841257731959E-4	8.82352941176471	5.7863018556701E-5
15.625	1.32103924398625E-4	8.80952380952381	1.76195333333333E-5
15.6	8.96520756013746E-6	8.79551820728291	1.58683951890034E-4
15.575	-3.13192116838488E-5	8.78151260504202	-9.47423505154639E-5
15.55	2.10272996563574E-5	8.76750700280112	1.9727052233677E-4
15.525	5.8758E-5	8.75350140056022	5.19405017182131E-6
15.5	1.10522735395189E-5	8.73949579831933	-2.04136948453608E-5
15.475	4.77871003436426E-5	8.72549019607843	-1.11367140893471E-4
15.45	-4.55330577319588E-5	8.71148459383754	-3.323124604811E-5
15.425	-4.85315676975945E-5	8.69747899159664	9.54107628865979E-6
15.4	9.79338419243986E-5	8.68347338935574	-6.89134020618557E-5
15.375	-7.00005910652921E-6	8.66946778711484	-9.68297388316151E-5
15.35	-2.83293470790378E-6	8.65546218487395	-7.26299243986254E-5
15.325	1.14038213058419E-6	8.64145658263305	-1.42942137457045E-4
15.3	-1.80938666666667E-5	8.62745098039216	-3.77794378006873E-5
15.275	3.21071821305842E-6	8.61344537815126	6.08726130584192E-5
15.25	1.91531044673539E-5	8.59943977591037	-2.31361250859107E-4
15.225	-8.57186391752577E-6	8.58543417366947	-1.23689958762887E-4
15.2	-3.85985546391753E-5	8.57142857142857	-1.03314199312715E-4
15.175	-5.69290178694158E-5	8.55742296918767	-1.20886199312715E-4
15.15	1.16658041237113E-4	8.54341736694678	-1.07481573883162E-4
15.125	4.93997395189003E-5	8.52941176470588	7.62474501718213E-5
15.1	1.0880741580756E-4	8.51540616246499	7.86816288659794E-5
15.075	1.40193099656357E-4	8.50140056022409	-3.94030962199313E-5
15.05	1.07656446735395E-4	8.4873949579832	-1.49290542955326E-5
15.025	1.06719793814433E-4	8.4733893557423	2.48794432989691E-6
15	1.61505470790378E-4	8.4593837535014	4.99922261168385E-5
14.975	1.89317965635739E-4	8.4453781512605	1.20181731958763E-4
14.95	7.39503780068729E-5	8.43137254901961	7.93176288659794E-5
14.925	1.51474213058419E-4	8.41736694677871	1.10577237113402E-4
14.9	3.33478742268041E-5	8.40336134453782	8.72121030927835E-5
14.875	1.56855209621993E-4	8.38935574229692	8.16772096219931E-5
14.85	2.3089689347079E-5	8.37535014005602	-6.13672096219931E-6
14.825	7.0907676975945E-5	8.36134453781512	4.7089212371134E-5
14.8	3.98614089347079E-6	8.34733893557423	-6.68181903780069E-5
14.775	1.03483855670103E-4	8.33333333333333	7.30943436426117E-5
14.75	1.24090158075601E-4	8.31932773109244	-6.51649532646048E-5
14.725	1.57548756013746E-5	8.30532212885154	-4.19194158075601E-6
14.7	7.34656494845361E-5	8.29131652661065	-3.36188659793814E-6
14.675	8.09379312714777E-5	8.27731092436975	-1.42338013745704E-4
14.65	-6.14915058419244E-5	8.26330532212885	4.24721079037801E-5
14.625	-4.16226625429553E-5	8.24929971988795	-1.1543735395189E-4
14.6	-1.71139532646048E-5	8.23529411764706	-7.3543381443299E-5
14.575	1.86586749140893E-5	8.22128851540616	-6.35222618556701E-5
14.55	-3.76291800687285E-5	8.20728291316527	-9.39568109965636E-5
14.525	5.15001463917526E-5	8.19327731092437	-8.83947972508591E-5
14.5	3.9601295532646E-5	8.17927170868347	-1.4226116838488E-8
14.475	5.88405869415808E-5	8.16526610644258	-2.49078824742268E-5
14.45	-1.14735931271478E-4	8.15126050420168	1.05489773195876E-5
14.425	1.66353243986254E-5	8.13725490196078	-4.83384927835051E-5
14.4	-6.44731525773196E-5	8.12324929971989	-2.77936611683849E-5
14.375	-3.95039608247423E-5	8.10924369747899	-1.44003463917526E-4
14.35	-6.5107175257732E-6	8.09523809523809	-5.70352666666667E-5
14.325	-9.18961649484536E-5	8.0812324929972	4.23349924398625E-5
14.3	-2.66512164948454E-6	8.0672268907563	-1.36011580756014E-4
14.275	-3.04567567010309E-5	8.05322128851541	-7.04708728522337E-5
14.25	-1.06300625429553E-4	8.03921568627451	-7.6078618556701E-5
14.225	3.08733759450172E-5	8.02521008403361	-7.41880824742268E-5
14.2	-3.57574378006873E-5	8.01120448179272	-7.71112920962199E-5
14.175	-4.26645360824742E-5	7.99719887955182	-9.44221305841924E-5
14.15	-2.07496446735395E-5	7.98319327731092	-9.41185360824742E-5
14.125	6.76738446735395E-5	7.96918767507003	-7.47352164948454E-5
14.1	-1.45731408934708E-6	7.95518207282913	3.97161450171821E-5
14.075	-6.29925896907217E-5	7.94117647058824	4.91187092783505E-5
14.05	-3.67924721649485E-5	7.92717086834734	5.52800357388316E-5
14.025	-2.53964783505155E-5	7.91316526610644	-1.24301587628866E-4
14	-2.35819285223368E-5	7.89915966386555	7.2730529209622E-5
13.975	8.18230034364261E-5	7.88515406162465	4.47234673539519E-5
13.95	-1.69950075601375E-4	7.87114845938375	-4.23976810996564E-5
13.925	8.2722206185567E-5	7.85714285714286	4.06433718213058E-5
13.9	-1.61015134020619E-4	7.84313725490196	-6.53822412371134E-5
13.875	3.58688309278351E-5	7.82913165266106	3.53647216494845E-6
13.85	3.17308048109966E-5	7.81512605042017	8.61246048109966E-5
13.825	-7.68539587628866E-5	7.80112044817927	-2.74948254295533E-5
13.8	-4.94387560137457E-6	7.78711484593838	-6.23822948453608E-5
13.775	-1.1578812371134E-5	7.77310924369748	-2.91512701030928E-6
13.75	-1.33326453608247E-5	7.75910364145658	-4.86864446735395E-5
13.725	1.19898068728522E-5	7.74509803921569	-2.70570783505155E-5
13.7	3.55150130584192E-5	7.73109243697479	-8.56002199312715E-5
13.675	9.63494914089347E-5	7.71708683473389	1.25979670103093E-4
13.65	-4.28612852233677E-6	7.703081232493	9.53671134020619E-5
13.625	-3.70708920962199E-5	7.6890756302521	-1.95856536082474E-5
13.6	1.0633129209622E-4	7.67507002801121	-1.02134975945017E-4
13.575	1.07547896907216E-4	7.66106442577031	1.78703326460481E-4
13.55	1.34187883161512E-4	7.64705882352941	-1.31140439862543E-5
13.525	3.07852481099656E-5	7.63305322128852	-3.25458426116838E-5
13.5	3.99523766323024E-5	7.61904761904762	1.86079223367698E-5
13.475	7.57009484536083E-5	7.60504201680672	-6.36018852233677E-5
13.45	7.2343676975945E-5	7.59103641456583	-7.99835120274914E-5
13.425	5.27685367697594E-5	7.57703081232493	-8.32764810996564E-5
13.4	6.88002680412371E-5	7.56302521008403	3.32346756013746E-5
13.375	9.01935120274914E-5	7.54901960784314	-1.16898845360825E-4
13.35	1.10582323024055E-5	7.53501400560224	-1.6606535395189E-4
13.325	1.41445972508591E-4	7.52100840336134	1.0381006185567E-4
13.3	7.94488453608247E-5	7.50700280112045	2.91129704467354E-5
13.275	9.6548618556701E-5	7.49299719887955	7.5189704467354E-6
13.25	2.10751958762887E-5	7.47899159663865	-5.61059546391753E-5
13.225	5.95435051546392E-6	7.46498599439776	7.87859587628866E-5
13.2	1.21606536082474E-5	7.45098039215686	-6.91145773195876E-5
13.175	6.22262886597938E-6	7.43697478991597	1.08969250859107E-5
13.15	-7.61882542955326E-5	7.42296918767507	-6.97066941580756E-5
13.125	-2.10047924398625E-4	7.40896358543417	-4.77192508591065E-5
13.1	-2.76671862542955E-4	7.39495798319328	-1.24841085910653E-4
13.075	-2.22707484536082E-4	7.38095238095238	-2.46766357388316E-4
13.05	-2.89341738831615E-4	7.36694677871148	-2.39239395189003E-4
13.025	-2.49209656357388E-4	7.35294117647059	-4.69451264604811E-4
13	-2.05870020618557E-4	7.33893557422969	-3.7250024742268E-4
12.975	-1.38700144329897E-4	7.3249299719888	-3.16238577319588E-4
12.95	-1.50500714776632E-4	7.3109243697479	-3.43799587628866E-4
12.925	-1.60631189003436E-4	7.296918767507	-3.11905608247423E-4
12.9	4.69648130584192E-5	7.28291316526611	-1.84969718213058E-4
12.875	1.09055642611684E-4	7.26890756302521	-7.90716151202749E-5
12.85	-3.70267085910653E-5	7.25490196078431	-7.4941910652921E-5
12.825	1.60852446735395E-4	7.24089635854342	-1.27954982817869E-6
12.8	1.74194137457045E-4	7.22689075630252	1.27280405498282E-4
12.775	7.90107491408935E-5	7.21288515406162	8.1864412371134E-5
12.75	1.50902969072165E-4	7.19887955182073	-4.03371498281787E-5
12.725	1.51773189003436E-4	7.18487394957983	1.11971945017182E-4
12.7	9.64729621993127E-5	7.17086834733894	4.53092158075601E-5
12.675	7.0807793814433E-5	7.15686274509804	1.31916591065292E-4
12.65	4.22931326460481E-5	7.14285714285714	5.83851340206186E-5
12.625	1.9680187628866E-5	7.12885154061625	-3.91058350515464E-6
12.6	7.86397594501718E-5	7.11484593837535	1.25988199312715E-4
12.575	4.0493483161512E-5	7.10084033613445	-7.68044261168385E-5
12.55	9.9455793814433E-5	7.08683473389356	7.79115463917526E-5
12.525	-1.62039615120275E-4	7.07282913165266	4.9901735395189E-5
12.5	6.34903993127148E-5	7.05882352941176	-3.38999312714777E-7
12.475	9.71186941580756E-5	7.04481792717087	6.54663140893471E-5
12.45	5.32500838487973E-5	7.03081232492997	-8.03050034364261E-5
12.425	4.8297624742268E-5	7.01680672268907	3.52315773195876E-5
12.4	6.75547079037801E-6	7.00280112044818	1.20591532646048E-4
12.375	-6.25729333333333E-5	6.98879551820728	-7.63158694158076E-5
12.35	1.92512378006873E-5	6.97478991596639	-6.66931958762887E-6
12.325	1.09381257731959E-4	6.96078431372549	7.10040343642612E-5
12.3	5.730164604811E-5	6.94677871148459	2.20031608247423E-5
12.275	-1.95958316151203E-5	6.9327731092437	-2.19798419243986E-5
12.25	6.16001621993127E-5	6.9187675070028	-1.42882405498282E-6
12.225	-1.37021278350515E-5	6.9047619047619	-6.50585628865979E-5
12.2	-1.0336375257732E-5	6.89075630252101	-3.32594336769759E-5
12.175	6.34479305841924E-5	6.87675070028011	1.62984556701031E-5
12.15	-1.81100226804124E-5	6.86274509803922	-8.90268109965636E-5
12.125	3.89856219931271E-5	6.84873949579832	-1.36586446735395E-4
12.1	-7.05785154639175E-5	6.83473389355742	-3.72972872852234E-5
12.075	1.06291594501718E-5	6.82072829131653	-1.35332116838488E-5
12.05	-2.97003711340206E-6	6.80672268907563	-8.70777250859107E-5
12.025	9.40327766323024E-6	6.79271708683473	-1.82199560137457E-4
12	-2.44797670103093E-5	6.77871148459384	-1.58815553264605E-4
11.975	-4.94315395189003E-5	6.76470588235294	-1.14608865979381E-4
11.95	-1.17063347079038E-5	6.75070028011204	-1.00489147766323E-5
11.925	5.94189072164948E-6	6.73669467787115	-2.68271072164948E-5
11.9	-4.18669243986254E-5	6.72268907563025	-1.1937024742268E-4
11.875	1.24404666666667E-4	6.70868347338936	-1.14801360824742E-4
11.85	8.94292920962199E-6	6.69467787114846	-1.92036075601375E-5
11.825	2.11279271477663E-5	6.68067226890756	-5.07783615120275E-5
11.8	1.24386969072165E-5	6.66666666666667	-3.28988226804124E-5
11.775	7.14876151202749E-5	6.65266106442577	-3.94852625429553E-5
11.75	3.61021642611684E-5	6.63865546218487	-1.20441457044674E-4
11.725	-1.1819806185567E-4	6.62464985994398	-1.20867759450172E-4
11.7	3.86109896907216E-5	6.61064425770308	8.0188412371134E-5
11.675	-6.26541890034364E-5	6.59663865546218	-1.3421452233677E-4
11.65	8.29040068728522E-5	6.58263305322129	-1.02694432989691E-4
11.625	5.1438824742268E-5	6.56862745098039	-1.41150975945017E-4
11.6	9.64025223367698E-5	6.55462184873949	-9.613535395189E-5
11.575	5.48648728522337E-6	6.5406162464986	-5.22894907216495E-5
11.55	-1.98178639175258E-5	6.5266106442577	-2.04182E-5
11.525	-3.87891408934708E-6	6.51260504201681	-4.42328158075601E-5
11.5	6.17206391752577E-6	6.49859943977591	2.31876158075601E-5
11.475	-8.51235395189003E-6	6.48459383753501	3.27585656357388E-5
11.45	-1.11374096219931E-4	6.47058823529412	-1.80136467353952E-4
11.425	8.37860068728522E-6	6.45658263305322	5.22468536082474E-5
11.4	-1.44192226804124E-5	6.44257703081232	1.73669450171821E-5
11.375	5.5350658419244E-5	6.42857142857143	6.54024989690722E-5
11.35	-7.86835945017182E-5	6.41456582633053	-2.75350515463918E-7
11.325	8.04161305841924E-6	6.40056022408964	-9.22081786941581E-5
11.3	2.80905278350515E-5	6.38655462184874	-7.97794982817869E-5
11.275	6.4521560137457E-6	6.37254901960784	-3.11920570446735E-5
11.25	6.08973883161512E-7	6.35854341736695	-1.86868529209622E-4
11.225	8.53781580756014E-5	6.34453781512605	3.31134144329897E-5
11.2	1.80401360824742E-5	6.33053221288515	3.88348790378007E-5
11.175	-3.27934226804124E-5	6.31652661064426	2.87666542955326E-5
11.15	-1.89067085910653E-5	6.30252100840336	-6.17352508591065E-5
11.125	1.91676357388316E-5	6.28851540616247	4.04083161512027E-7
11.1	1.10444041237113E-4	6.27450980392157	-5.14435237113402E-5
11.075	5.52331642611684E-5	6.26050420168067	-2.08010989690722E-5
11.05	-1.70924920962199E-5	6.24649859943978	2.30557615120275E-5
