-4.875	-1.65935E-4
-4.85	8.00862E-5
-4.825	3.64824E-5
-4.8	4.3736E-5
-4.775	-1.63376E-6
-4.75	-3.29144E-5
-4.725	-5.77786E-5
-4.7	-2.52099E-5
-4.675	1.6378E-5
-4.65	8.84514E-6
-4.625	3.30714E-5
-4.6	4.71545E-5
-4.575	2.36862E-5
-4.55	-1.52651E-5
-4.525	2.6374E-5
-4.5	6.67036E-6
-4.475	-4.64348E-5
-4.45	-7.62459E-5
-4.425	-4.06352E-5
-4.4	-1.10108E-5
-4.375	-1.31347E-5
-4.35	2.79207E-5
-4.325	5.02936E-5
-4.3	2.68744E-5
-4.275	-3.95162E-5
-4.25	-2.686E-5
-4.225	-4.42109E-5
-4.2	-2.84484E-5
-4.175	-2.3558E-5
-4.15	1.64159E-5
-4.125	-1.64989E-5
-4.1	-7.0667E-5
-4.075	-1.01984E-4
-4.05	-7.51164E-5
-4.025	-7.8279E-5
-4	-1.02901E-4
-3.975	-1.62404E-4
-3.95	-2.01293E-4
-3.925	-2.31894E-4
-3.9	-2.07924E-4
-3.875	-9.41889E-5
-3.85	1.36764E-5
-3.825	-3.43852E-6
-3.8	-5.4864E-5
-3.775	-8.5155E-5
-3.75	-1.24863E-4
-3.725	-1.3676E-4
-3.7	-5.35912E-5
-3.675	8.91533E-8
-3.65	-3.45013E-5
-3.625	-5.28663E-5
-3.6	-7.9856E-5
-3.575	-1.11858E-4
-3.55	-1.04473E-4
-3.525	-7.58245E-5
-3.5	-3.48754E-5
-3.475	-1.07606E-5
-3.45	-1.32626E-5
-3.425	-2.01548E-5
-3.4	-4.56019E-6
-3.375	7.92598E-6
-3.35	2.18406E-5
-3.325	6.05009E-5
-3.3	8.55608E-5
-3.275	7.10394E-5
-3.25	4.42313E-5
-3.225	3.29749E-5
-3.2	-3.82967E-5
-3.175	-9.4331E-5
-3.15	-1.4482E-4
-3.125	-1.67225E-4
-3.1	-1.90529E-4
-3.075	-1.68571E-4
-3.05	-1.56355E-4
-3.025	-1.32305E-4
-3	-1.25173E-4
-2.975	-1.07622E-4
-2.95	-1.61113E-4
-2.925	-1.7154E-4
-2.9	-1.42188E-4
-2.875	-1.01899E-4
-2.85	-4.57239E-5
-2.825	-2.42091E-5
-2.8	-7.48019E-5
-2.775	-1.06234E-4
-2.75	-1.03399E-4
-2.725	-1.27389E-4
-2.7	-1.16045E-4
-2.675	-1.30096E-4
-2.65	-1.54345E-4
-2.625	-1.29127E-4
-2.6	-9.90245E-5
-2.575	-6.8363E-5
-2.55	-7.54928E-5
-2.525	-7.93484E-5
-2.5	-1.31918E-4
-2.475	-1.54038E-4
-2.45	-1.4812E-4
-2.425	-1.09908E-4
-2.4	-9.89012E-5
-2.375	-3.49826E-5
-2.35	-2.91958E-5
-2.325	-8.03749E-5
-2.3	-1.10845E-4
-2.275	-1.22804E-4
-2.25	-1.63877E-4
-2.225	-1.46155E-4
-2.2	-1.34588E-4
-2.175	-1.66153E-4
-2.15	-1.87169E-4
-2.125	-1.54623E-4
-2.1	-1.23999E-4
-2.075	-6.12785E-5
-2.05	2.61294E-6
-2.025	3.85213E-5
-2	3.116E-5
-1.975	5.06794E-6
-1.95	-7.88679E-5
-1.925	-1.36852E-4
-1.9	-1.40018E-4
-1.875	-9.46385E-5
-1.85	-4.85071E-5
-1.825	-1.5308E-6
-1.8	-2.83257E-5
-1.775	-2.80756E-5
-1.75	-8.59145E-7
-1.725	3.56491E-5
-1.7	5.46187E-5
-1.675	5.17515E-5
-1.65	6.39254E-6
-1.625	-8.00984E-6
-1.6	-1.71626E-5
-1.575	-3.95389E-5
-1.55	-9.87302E-5
-1.525	-1.18498E-4
-1.5	-1.46609E-4
-1.475	-1.01908E-4
-1.45	-5.57487E-5
-1.425	-6.66424E-5
-1.4	-1.18353E-4
-1.375	-1.41069E-4
-1.35	-1.72374E-4
-1.325	-1.26592E-4
-1.3	-7.13129E-5
-1.275	-1.30855E-5
-1.25	-2.03304E-5
-1.225	-5.50519E-5
-1.2	-7.23504E-5
-1.175	-9.41009E-5
-1.15	-1.50326E-4
-1.125	-1.19673E-4
-1.1	-9.68559E-5
-1.075	-7.1771E-5
-1.05	-7.29652E-5
-1.025	-3.87188E-5
