0 0.00274018 0 0.00270342 0 0.0185988 0 
1 0.00274071 -1.20948e-05 0.00270316 2.56113e-05 0.0185991 1.21522e-05 
2 0.00274228 -2.41614e-05 0.00270238 5.12023e-05 0.0186001 2.45016e-05 
3 0.00274491 -3.61692e-05 0.00270107 7.67533e-05 0.0186018 3.72423e-05 
4 0.00274863 -4.80826e-05 0.00269925 0.000102245 0.018604 5.05622e-05 
5 0.00275346 -5.98585e-05 0.00269691 0.000127657 0.0186067 6.46403e-05 
6 0.00275942 -7.14448e-05 0.00269408 0.000152972 0.0186098 7.96435e-05 
7 0.00276657 -8.27783e-05 0.00269074 0.000178173 0.0186131 9.57241e-05 
8 0.00277492 -9.37837e-05 0.00268692 0.000203243 0.0186164 0.000113017 
9 0.00278451 -0.000104373 0.00268262 0.000228167 0.0186197 0.00013164 
10 0.00279537 -0.000114444 0.00267786 0.00025293 0.0186228 0.000151686 
11 0.00280751 -0.000123883 0.00267264 0.00027752 0.0186253 0.000173228 
12 0.00282094 -0.000132564 0.00266698 0.000301926 0.0186272 0.000196314 
13 0.00283566 -0.00014035 0.0026609 0.000326137 0.0186283 0.000220968 
14 0.00285164 -0.000147095 0.00265439 0.000350145 0.0186282 0.000247187 
15 0.00286883 -0.000152646 0.00264749 0.000373944 0.0186267 0.000274944 
16 0.00288718 -0.000156848 0.0026402 0.000397527 0.0186238 0.000304185 
17 0.0029066 -0.000159544 0.00263253 0.00042089 0.0186191 0.000334831 
18 0.00292699 -0.000160582 0.00262449 0.00044403 0.0186125 0.000366779 
19 0.0029482 -0.000159813 0.0026161 0.000466946 0.0186037 0.000399904 
20 0.0029701 -0.000157103 0.00260737 0.000489635 0.0185926 0.000434059 
21 0.00299249 -0.000152327 0.0025983 0.000512099 0.0185791 0.000469075 
22 0.0030152 -0.000145381 0.00258891 0.000534337 0.0185629 0.00050477 
23 0.00303799 -0.000136181 0.0025792 0.000556352 0.018544 0.000540943 
24 0.00306065 -0.000124665 0.00256918 0.000578145 0.0185223 0.000577381 
25 0.00308293 -0.000110802 0.00255884 0.000599717 0.0184976 0.000613862 
26 0.00310458 -9.45855e-05 0.00254821 0.000621071 0.01847 0.000650154 
27 0.00312534 -7.60416e-05 0.00253727 0.000642208 0.0184394 0.000686022 
28 0.00314496 -5.52278e-05 0.00252604 0.00066313 0.0184057 0.000721228 
29 0.00316318 -3.22333e-05 0.0025145 0.000683837 0.018369 0.000755537 
30 0.00317976 -7.17927e-06 0.00250266 0.00070433 0.0183294 0.000788714 
31 0.00319446 1.97823e-05 0.00249052 0.000724607 0.0182869 0.000820533 
32 0.00320706 4.84701e-05 0.00247807 0.000744668 0.0182416 0.000850774 
33 0.00321738 7.86758e-05 0.00246532 0.000764509 0.0181935 0.000879229 
34 0.00322524 0.000110167 0.00245225 0.000784126 0.0181429 0.000905701 
35 0.0032305 0.000142689 0.00243886 0.000803513 0.0180898 0.00093001 
36 0.00323304 0.000175972 0.00242515 0.000822665 0.0180344 0.00095199 
37 0.00323279 0.000209733 0.00241112 0.000841573 0.0179768 0.00097149 
38 0.00322971 0.000243678 0.00239676 0.000860227 0.0179173 0.000988382 
39 0.00322377 0.000277511 0.00238207 0.000878618 0.017856 0.00100255 
40 0.00321501 0.000310938 0.00236705 0.000896732 0.0177932 0.0010139 
41 0.00320349 0.000343669 0.00235169 0.000914556 0.0177289 0.00102237 
42 0.0031893 0.000375424 0.00233599 0.000932076 0.0176634 0.00102788 
43 0.00317257 0.000405939 0.00231996 0.000949276 0.0175968 0.00103041 
44 0.00315346 0.000434968 0.00230359 0.00096614 0.0175295 0.00102993 
45 0.00313215 0.000462288 0.00228689 0.000982651 0.0174615 0.00102643 
46 0.00310884 0.000487701 0.00226987 0.000998791 0.017393 0.00101993 
47 0.00308378 0.000511037 0.00225253 0.00101454 0.0173243 0.00101044 
48 0.00305719 0.000532157 0.00223487 0.00102988 0.0172554 0.00099801 
49 0.00302933 0.000550954 0.00221692 0.0010448 0.0171865 0.000982674 
50 0.00300047 0.000567353 0.00219868 0.00105927 0.0171178 0.000964487 
51 0.00297086 0.000581312 0.00218017 0.00107329 0.0170494 0.000943512 
52 0.00294077 0.000592821 0.0021614 0.00108682 0.0169814 0.000919815 
53 0.00291045 0.000601902 0.00214238 0.00109986 0.0169139 0.000893467 
54 0.00288015 0.000608605 0.00212315 0.00111239 0.016847 0.000864543 
55 0.0028501 0.000613009 0.00210371 0.00112439 0.0167809 0.000833117 
56 0.0028205 0.000615216 0.0020841 0.00113586 0.0167156 0.000799265 
57 0.00279156 0.000615351 0.00206433 0.00114679 0.0166512 0.000763064 
58 0.00276345 0.000613556 0.00204442 0.00115715 0.0165877 0.000724586 
59 0.00273632 0.000609988 0.00202442 0.00116696 0.0165253 0.000683903 
60 0.00271028 0.000604816 0.00200433 0.00117619 0.0164639 0.000641086 
61 0.00268544 0.000598215 0.00198419 0.00118486 0.0164036 0.000596202 
62 0.00266188 0.000590364 0.00196402 0.00119294 0.0163446 0.000549315 
63 0.00263963 0.000581443 0.00194385 0.00120046 0.0162867 0.000500488 
64 0.00261873 0.000571628 0.00192371 0.0012074 0.0162301 0.000449781 
65 0.00259918 0.000561088 0.00190362 0.00121378 0.0161749 0.000397253 
66 0.00258096 0.000549986 0.00188362 0.00121959 0.016121 0.000342961 
67 0.00256403 0.000538469 0.00186372 0.00122486 0.0160685 0.000286962 
68 0.00254835 0.000526676 0.00184395 0.00122958 0.0160174 0.000229315 
69 0.00253384 0.000514727 0.00182434 0.00123377 0.0159679 0.000170077 
70 0.00252044 0.000502728 0.00180491 0.00123745 0.0159199 0.000109309 
71 0.00250807 0.00049077 0.00178567 0.00124062 0.0158735 4.70744e-05 
72 0.00249662 0.000478925 0.00176666 0.00124331 0.0158287 -1.65621e-05 
73 0.00248603 0.00046725 0.00174788 0.00124553 0.0157856 -8.15308e-05 
