0 0.00216666 0 0.00210429 0 0.00937502 0 
1 0.00216787 -2.20887e-05 0.00210466 6.9946e-06 0.0093787 -9.42165e-05 
2 0.0021715 -4.39394e-05 0.00210577 1.40866e-05 0.00938971 -0.000187534 
3 0.0021775 -6.53168e-05 0.0021076 2.13718e-05 0.00940787 -0.00027907 
4 0.00218582 -8.59904e-05 0.00211012 2.89434e-05 0.00943289 -0.000367971 
5 0.00219639 -0.000105738 0.0021133 3.68904e-05 0.0094644 -0.000453429 
6 0.00220908 -0.000124345 0.00211708 4.5296e-05 0.00950191 -0.000534694 
7 0.00222378 -0.000141613 0.00212141 5.42373e-05 0.00954484 -0.000611087 
8 0.00224035 -0.000157354 0.00212622 6.37834e-05 0.00959257 -0.000682008 
9 0.00225862 -0.000171397 0.00213144 7.3995e-05 0.00964436 -0.000746949 
10 0.00227842 -0.00018359 0.00213699 8.49236e-05 0.00969945 -0.0008055 
11 0.00229955 -0.000193799 0.00214279 9.66108e-05 0.00975704 -0.00085735 
12 0.00232183 -0.00020191 0.00214874 0.000109088 0.00981631 -0.000902296 
13 0.00234503 -0.000207831 0.00215477 0.000122377 0.00987642 -0.000940241 
14 0.00236895 -0.000211493 0.00216078 0.000136488 0.00993653 -0.000971191 
15 0.00239335 -0.000212845 0.00216668 0.000151423 0.00999583 -0.000995257 
16 0.00241802 -0.000211864 0.0021724 0.000167171 0.0100535 -0.00101265 
17 0.00244274 -0.000208545 0.00217783 0.000183715 0.0101089 -0.00102365 
18 0.00246728 -0.000202906 0.00218291 0.000201029 0.0101613 -0.00102866 
19 0.00249144 -0.000194987 0.00218755 0.000219076 0.01021 -0.00102811 
20 0.002515 -0.000184847 0.0021917 0.000237816 0.0102546 -0.00102252 
21 0.00253777 -0.000172566 0.00219528 0.000257201 0.0102945 -0.00101247 
22 0.00255956 -0.000158239 0.00219824 0.000277177 0.0103293 -0.000998537 
23 0.00258019 -0.000141979 0.00220053 0.000297689 0.0103588 -0.000981367 
24 0.00259951 -0.000123915 0.00220211 0.000318675 0.0103827 -0.000961603 
25 0.00261737 -0.000104187 0.00220295 0.000340075 0.0104009 -0.000939892 
26 0.00263364 -8.29465e-05 0.00220302 0.000361825 0.0104133 -0.000916876 
27 0.0026482 -6.0356e-05 0.00220229 0.000383863 0.0104199 -0.000893181 
28 0.00266097 -3.65837e-05 0.00220077 0.000406126 0.0104209 -0.000869404 
29 0.00267186 -1.18042e-05 0.00219843 0.000428553 0.0104163 -0.000846109 
30 0.00268082 1.38048e-05 0.00219527 0.000451085 0.0104064 -0.000823821 
31 0.0026878 4.00636e-05 0.00219131 0.000473667 0.0103914 -0.000803017 
32 0.00269278 6.67928e-05 0.00218655 0.000496245 0.0103715 -0.000784126 
33 0.00269576 9.38147e-05 0.002181 0.00051877 0.0103472 -0.000767523 
34 0.00269674 0.000120955 0.00217467 0.000541195 0.0103188 -0.000753533 
35 0.00269575 0.000148046 0.00216759 0.000563477 0.0102866 -0.000742428 
36 0.00269284 0.000174924 0.00215977 0.000585577 0.010251 -0.000734426 
