0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
32 0.00111307 -0.00405313 0.00405313 0.000119153 -0.0036226 0.0036226 8.59517e-05 -0.00361451 0.00361451 0.000541359 -0.00442122 0.00442122 3.15509e-05 -0.00427832 0.00427832 4.70136e-05 -0.00369682 0.00369682 0.000252119 -0.00363688 0.00363687 0.00026697 -0.00265354 0.00265354 0.000860948 -0.00428392 0.00428392 -0.000286437 -9.2055e-06 1.67408e-05 -9.42876e-05 -0.000966934 6.12874e-05 -0.00128077 -0.000101687 -0.000638321 -4.31224e-05 7.79734e-05 2.53765e-05 4.6815e-05 4.75214e-05 
64 0.000987389 -0.00227754 0.00227753 0.000161316 -0.00219847 0.00219848 -3.71392e-05 -0.00312457 0.00312458 0.000585879 -0.00202814 0.00202814 4.44442e-05 -0.00142297 0.00142297 9.64739e-05 -0.00125833 0.00125833 0.000220649 -0.00257587 0.00257586 0.000313858 -0.00119237 0.00119237 0.000766744 -0.00180447 0.00180448 -2.56445e-05 5.27731e-05 0.0005846 -0.00022458 -0.000335252 0.000313278 -0.000129589 -0.000556268 2.98421e-05 -2.07146e-05 -0.000156546 2.91311e-05 -0.000168522 9.90465e-05 
96 0.00145198 -0.00221594 0.00221594 0.000297037 -0.00200555 0.00200556 2.77689e-05 -0.00270114 0.00270114 0.000770648 -0.0018013 0.0018013 0.00010696 -0.0013867 0.0013867 0.000145273 -0.00289053 0.00289053 0.00047008 -0.00255414 0.00255413 0.000594852 -0.00146289 0.0014629 0.000981904 -0.00173584 0.00173585 -0.000247322 -5.26617e-05 0.00113089 -0.000322678 -0.00120991 9.28094e-05 0.000365223 -0.00104395 -8.77622e-05 -0.000285558 -0.0004794 7.61963e-05 -0.000471135 0.000188658 
128 0.00166856 -0.00206752 0.00206752 0.000389901 -0.00229817 0.00229817 0.00011515 -0.00255812 0.00255812 0.000794866 -0.00191146 0.00191146 0.000148329 -0.00269765 0.00269765 5.50222e-05 -0.00265562 0.00265562 0.00056007 -0.00239596 0.00239595 0.000722902 -0.00148208 0.00148209 0.00110849 -0.00163355 0.00163355 -0.000256511 -0.000235889 -2.40356e-05 -0.000265678 0.000145045 -0.000141765 -0.00045449 -0.00137506 -8.37452e-05 -0.000390957 -0.000627634 -0.000191163 -0.000511209 -7.97517e-05 
160 0.00167933 -0.0022574 0.00225741 0.000323076 -0.00227007 0.00227007 0.000169033 -0.00250891 0.00250892 0.00073753 -0.00187699 0.00187699 0.000121214 -0.003025 0.003025 8.62317e-06 -0.00335064 0.00335065 0.000500732 -0.00262367 0.00262367 0.000854482 -0.00184225 0.00184226 0.00117859 -0.0018918 0.00189181 -0.000233988 -2.46277e-05 0.000677643 -2.32131e-05 -0.000313385 9.7801e-06 -0.000620971 -0.000121332 -9.20829e-06 -0.000115538 -0.000779089 -7.83644e-05 -0.000603739 3.56622e-05 
192 0.00146441 -0.00201322 0.00201322 0.000255262 -0.00238098 0.00238098 9.49265e-05 -0.00268329 0.00268329 0.000663785 -0.00171833 0.00171832 0.000101807 -0.00254168 0.00254168 1.00229e-05 -0.00196124 0.00196124 0.000360211 -0.00240874 0.00240874 0.000836952 -0.00143531 0.00143531 0.0011042 -0.00145224 0.00145224 -0.000212684 -9.89877e-05 0.000421217 -0.000133861 0.000176396 -2.01373e-05 -0.000233165 -0.000830617 8.13673e-05 -0.000285307 -0.000754587 -5.17749e-05 -0.000626062 5.83071e-05 
224 0.00146609 -0.00222043 0.00222043 0.000223471 -0.00270877 0.00270877 0.000189817 -0.00261831 0.00261831 0.000601443 -0.00210019 0.00210019 0.000149064 -0.00238671 0.00238671 -8.82844e-06 -0.0026283 0.0026283 0.00040446 -0.00269641 0.0026964 0.000851398 -0.00167277 0.00167277 0.00106163 -0.00167816 0.00167817 -0.000401176 -0.000157551 0.000394413 -0.000236027 0.000566021 -0.000258177 -0.000456925 -0.00082987 0.000341456 -0.000416684 -0.00129928 -5.20817e-06 -0.00123135 6.1877e-05 
256 0.00168381 -0.00234958 0.00234958 0.000292944 -0.00238316 0.00238316 0.000280946 -0.00225343 0.00225343 0.00059232 -0.002209 0.002209 0.000151347 -0.00236427 0.00236427 8.95128e-06 -0.0035327 0.0035327 0.000582843 -0.00253789 0.00253789 0.000926759 -0.00219768 0.00219768 0.00110097 -0.00225442 0.00225442 -0.00048006 3.46393e-05 0.000151017 7.79026e-05 6.84196e-05 0.000341624 -0.00249925 -0.00014949 -0.000372893 9.59589e-05 -0.000716279 -0.000108056 -0.000669756 2.17278e-07 
288 0.00167415 -0.00209767 0.00209767 0.000228757 -0.00196228 0.00196229 0.000267476 -0.00216497 0.00216497 0.000543331 -0.00186019 0.00186018 0.000156256 -0.00375465 0.00375465 8.49982e-06 -0.00261272 0.00261273 0.000504732 -0.00225943 0.00225943 0.00101846 -0.00199967 0.00199968 0.00116942 -0.00193225 0.00193225 -0.000399671 -8.8724e-05 -0.000291372 -0.000123125 9.80327e-05 -0.000339541 -0.00204447 -0.000447899 -0.000440547 -0.000291002 -0.000669025 -4.04419e-05 -0.000515902 5.4732e-05 
