 
1.1 18.49 1.2 35.43 1.3 8.03 1.4 71.03

2.1 13.175 2.2 11.05 2.3 6.725 2.4 94.05

3.1 11.3 3.2 26.5 3.3 15.575 3.4 71.625



