0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.4 0.0034852 -0.00201903 0.00201902 0.000327485 -0.00187037 0.00187038 0.00038234 -0.00178529 0.00178529 0.00102123 -0.00191427 0.00191427 0.000589757 -0.00208833 0.00208835 5.20101e-05 -0.00139276 0.00139276 0.000761846 -0.00190093 0.00190094 0.00268379 -0.00203955 0.00203955 0.00272335 -0.00204433 0.00204432 2.72452e-06 2.4432e-05 8.94897e-06 4.6806e-05 0.000111028 6.88864e-05 1.89817e-05 0.000234877 5.69751e-05 7.14516e-05 -1.24963e-05 1.19248e-05 -1.45167e-05 1.14184e-05 
0.8 0.00677224 -0.00390368 0.00390367 0.000634939 -0.00362489 0.00362489 0.000732305 -0.00344442 0.00344442 0.00202516 -0.00378917 0.00378917 0.00114078 -0.00399578 0.00399579 8.86389e-05 -0.00217678 0.00217678 0.00145588 -0.00362467 0.00362467 0.00523938 -0.00396123 0.00396122 0.00531635 -0.00397044 0.00397045 2.30597e-06 4.64136e-05 1.7482e-06 0.000109255 0.000229118 0.000126489 1.24023e-05 0.00045239 0.000107497 0.000142865 -2.72835e-05 2.0076e-05 -3.12302e-05 1.95344e-05 
1.2 0.00896306 -0.00515224 0.00515225 0.00083729 -0.00479088 0.00479088 0.000954436 -0.00453027 0.00453027 0.00273708 -0.00512044 0.00512044 0.00150405 -0.00521955 0.00521956 0.000100059 -0.00238894 0.00238894 0.00189179 -0.00470828 0.00470829 0.00696759 -0.00525149 0.00525149 0.00707128 -0.00526444 0.00526444 -9.71163e-07 6.47004e-05 -1.73255e-05 0.000185366 0.000344621 0.000168983 -2.18546e-05 0.000630185 0.000148729 0.000209756 -4.3115e-05 2.4142e-05 -4.88863e-05 2.39796e-05 
1.6 0.00954852 -0.00549109 0.00549109 0.000887998 -0.00512372 0.00512372 0.000997364 -0.00478404 0.00478404 0.00298916 -0.0056085 0.0056085 0.00159637 -0.00549001 0.00549003 8.46247e-05 -0.00191386 0.00191387 0.00196999 -0.00491684 0.00491684 0.00746337 -0.00562519 0.0056252 0.00757854 -0.00564104 0.00564106 -6.99943e-06 7.80176e-05 -4.3173e-05 0.000272398 0.000446992 0.000193962 -8.3404e-05 0.000750044 0.000177965 0.000268255 -5.89766e-05 2.36244e-05 -6.64632e-05 2.41892e-05 
2 0.00850628 -0.0049112 0.00491119 0.000787017 -0.00462718 0.00462719 0.000863991 -0.00417575 0.00417576 0.00275402 -0.00520058 0.00520058 0.00141839 -0.00481233 0.00481235 4.87744e-05 -0.00079712 0.000797122 0.00169978 -0.00427121 0.00427122 0.00669484 -0.00506455 0.00506456 0.00680649 -0.00508272 0.00508274 -1.59381e-05 8.51428e-05 -7.01902e-05 0.000366493 0.000525852 0.000200192 -0.000169448 0.00080147 0.000192983 0.000315078 -7.43244e-05 1.79416e-05 -8.34208e-05 1.95864e-05 
2.4 0.0062495 -0.00363651 0.0036365 0.000574137 -0.00350634 0.00350635 0.000606091 -0.00290347 0.00290348 0.00213566 -0.00407402 0.00407402 0.00104525 -0.0034322 0.00343222 4.23379e-06 0.000686086 -0.000686078 0.00118447 -0.00300716 0.00300716 0.00496727 -0.00378874 0.00378874 0.00506504 -0.00380944 0.00380945 -2.81066e-05 8.51468e-05 -9.26405e-05 0.000462675 0.000572169 0.000187393 -0.000275224 0.000783531 0.000192436 0.000347731 -8.91411e-05 6.7136e-06 -9.97385e-05 9.7092e-06 
2.8 0.00347328 -0.00205145 0.00205146 0.000314313 -0.0021 0.0021 0.000305662 -0.00135239 0.00135238 0.00132903 -0.00257882 0.00257882 0.000596691 -0.00175458 0.00175459 -3.61478e-05 0.0019331 -0.0019331 0.000583833 -0.00150372 0.00150372 0.00280829 -0.00218081 0.00218082 0.00288943 -0.00220563 0.00220565 -4.38021e-05 7.75488e-05 -0.000104902 0.000555401 0.000579514 0.000156365 -0.000394066 0.000704728 0.000176394 0.000364599 -0.000103795 -1.01316e-05 -0.00011578 -5.5316e-06 
3.2 0.000958116 -0.000602213 0.000602201 8.07677e-05 -0.000806611 0.000806615 5.04854e-05 1.66544e-05 -1.66524e-05 0.000564535 -0.00114234 0.00114233 0.000199717 -0.000238326 0.000238345 -6.2287e-05 0.00249689 -0.00249688 6.89689e-05 -0.00018833 0.000188328 0.000818346 -0.000688125 0.000688114 0.000889144 -0.000720547 0.000720566 -6.30541e-05 6.26256e-05 -0.000101908 0.000639366 0.000544913 0.000108998 -0.000518115 0.000580546 0.000146482 0.000365375 -0.000118819 -3.2084e-05 -0.000132054 -2.5704e-05 
3.6 -0.000622448 0.000313652 -0.00031367 -6.17801e-05 -8.692e-07 8.764e-07 -8.94629e-05 0.00082103 -0.000821022 5.03752e-05 -0.000159511 0.000159506 -4.3819e-05 0.000719698 -0.000719689 -6.89009e-05 0.00255535 -0.00255534 -0.000220149 0.000571888 -0.000571888 -0.000477665 0.000286809 -0.000286809 -0.000402302 0.000241181 -0.000241169 -8.54997e-05 4.14712e-05 -7.96311e-05 0.000710213 0.000469296 4.85548e-05 -0.000638816 0.000430071 0.000105822 0.000351193 -0.000134695 -5.78876e-05 -0.000149037 -4.95928e-05 
4 -0.000854771 0.000446202 -0.000446224 -7.21807e-05 6.52376e-05 -6.52336e-05 -7.88797e-05 0.00086155 -0.000861549 -7.44692e-05 0.00010071 -0.000100716 -7.78449e-05 0.000884028 -0.000884012 -5.58418e-05 0.00218153 -0.00218152 -0.000206898 0.000565272 -0.000565271 -0.000748582 0.000483632 -0.000483643 -0.000647872 0.000417753 -0.000417755 -0.000110306 1.60176e-05 -3.56325e-05 0.000764853 0.00035731 -2.05476e-05 -0.000747792 0.000271878 5.86261e-05 0.000324342 -0.000151621 -8.55528e-05 -0.000166896 -7.53548e-05 
4.4 0.000326336 -0.000243128 0.000243123 5.58815e-05 -0.000652214 0.000652225 7.73734e-05 0.000149313 -0.00014931 0.000230136 -0.000442508 0.000442502 9.9914e-05 0.000237177 -0.00023716 -2.75425e-05 0.00115836 -0.00115835 0.000105716 -0.000207623 0.000207628 7.30432e-05 -0.000150443 0.000150427 0.000220619 -0.000242884 0.000242898 -0.000136229 -1.12508e-05 3.04525e-05 0.000801261 0.000216865 -9.31316e-05 -0.000837392 0.00012123 9.67057e-06 0.00028777 -0.000169423 -0.000112573 -0.000185469 -0.000100523 
4.8 0.00262481 -0.00157466 0.00157465 0.000290764 -0.00196918 0.00196919 0.000339507 -0.00112482 0.00112481 0.000895329 -0.00166518 0.00166517 0.0004404 -0.00102068 0.00102069 8.03387e-06 -0.000373592 0.000373603 0.00063832 -0.0015389 0.00153889 0.00177613 -0.00144879 0.00144879 0.00198649 -0.00157083 0.00157084 -0.000161683 -3.7708e-05 0.000116808 0.000818258 5.83481e-05 -0.000163818 -0.000901163 -1.16618e-05 -3.61635e-05 0.000244506 -0.000187537 -0.000136214 -0.000204204 -0.000122532 
